r_p,wavelength,abs_sigma
1.35354e-08,4.52514e-07,3.035e-16
1.35354e-08,4.5e-07,3.03899e-16
1.42424e-08,1e-06,1.75706e-18
1.42424e-08,9.87805e-07,1.98415e-18
1.42424e-08,9.75904e-07,2.17248e-18
1.42424e-08,9.64286e-07,2.28595e-18
1.42424e-08,9.52941e-07,2.31053e-18
1.42424e-08,9.4186e-07,2.25728e-18
1.42424e-08,9.31034e-07,2.15879e-18
1.42424e-08,9.20455e-07,2.06029e-18
1.42424e-08,9.10112e-07,2.00785e-18
1.42424e-08,9e-07,2.03668e-18
1.42424e-08,8.9011e-07,2.16262e-18
1.42424e-08,8.80435e-07,2.37862e-18
1.42424e-08,8.70968e-07,2.65718e-18
1.42424e-08,8.61702e-07,2.95774e-18
1.42424e-08,8.52632e-07,3.23724e-18
1.42424e-08,8.4375e-07,3.46115e-18
1.42424e-08,8.35052e-07,3.6122e-18
1.42424e-08,8.26531e-07,3.69489e-18
1.42424e-08,8.18182e-07,3.73465e-18
1.42424e-08,8.1e-07,3.77207e-18
1.42424e-08,8.0198e-07,3.85356e-18
1.42424e-08,7.94118e-07,4.02061e-18
1.42424e-08,7.86408e-07,4.30027e-18
1.42424e-08,7.78846e-07,4.69877e-18
1.42424e-08,7.71429e-07,5.19967e-18
1.42424e-08,7.64151e-07,5.7669e-18
1.42424e-08,7.57009e-07,6.35174e-18
1.42424e-08,7.5e-07,6.90221e-18
1.42424e-08,7.43119e-07,7.37284e-18
1.42424e-08,7.36364e-07,7.73291e-18
1.42424e-08,7.2973e-07,7.97157e-18
1.42424e-08,7.23214e-07,8.09918e-18
1.42424e-08,7.16814e-07,8.14512e-18
1.42424e-08,7.10526e-07,8.1528e-18
1.42424e-08,7.04348e-07,8.17336e-18
1.42424e-08,6.98276e-07,8.25944e-18
1.42424e-08,6.92308e-07,8.46033e-18
1.42424e-08,6.86441e-07,8.81911e-18
1.42424e-08,6.80672e-07,9.3719e-18
1.42424e-08,6.75e-07,1.01488e-17
1.42424e-08,6.69421e-07,1.11756e-17
1.42424e-08,6.63934e-07,1.24751e-17
1.42424e-08,6.58537e-07,1.40683e-17
1.42424e-08,6.53226e-07,1.59732e-17
1.42424e-08,6.48e-07,1.82041e-17
1.42424e-08,6.42857e-07,2.07694e-17
1.42424e-08,6.37795e-07,2.36719e-17
1.42424e-08,6.32813e-07,2.69097e-17
1.42424e-08,6.27907e-07,3.0481e-17
1.42424e-08,6.23077e-07,3.43914e-17
1.42424e-08,6.18321e-07,3.86642e-17
1.42424e-08,6.13636e-07,4.33519e-17
1.42424e-08,6.09023e-07,4.8547e-17
1.42424e-08,6.04478e-07,5.43907e-17
1.42424e-08,6e-07,6.10755e-17
1.42424e-08,5.95588e-07,6.8843e-17
1.42424e-08,5.91241e-07,7.79728e-17
1.42424e-08,5.86957e-07,8.87649e-17
1.42424e-08,5.82734e-07,1.01516e-16
1.42424e-08,5.78571e-07,1.1649e-16
1.42424e-08,5.74468e-07,1.33891e-16
1.42424e-08,5.70423e-07,1.53833e-16
1.42424e-08,5.66434e-07,1.76319e-16
1.42424e-08,5.625e-07,2.01222e-16
1.42424e-08,5.58621e-07,2.28282e-16
1.42424e-08,5.54795e-07,2.57104e-16
1.42424e-08,5.5102e-07,2.87174e-16
1.42424e-08,5.47297e-07,3.17874e-16
1.42424e-08,5.43624e-07,3.48516e-16
1.42424e-08,5.4e-07,3.78368e-16
1.42424e-08,5.36424e-07,4.06692e-16
1.42424e-08,5.32895e-07,4.32777e-16
1.42424e-08,5.29412e-07,4.55971e-16
1.42424e-08,5.25974e-07,4.75715e-16
1.42424e-08,5.22581e-07,4.91564e-16
1.42424e-08,5.19231e-07,5.0321e-16
1.42424e-08,5.15924e-07,5.10495e-16
1.42424e-08,5.12658e-07,5.13418e-16
1.42424e-08,5.09434e-07,5.12135e-16
1.42424e-08,5.0625e-07,5.06954e-16
1.42424e-08,5.03106e-07,4.98316e-16
1.42424e-08,5e-07,4.86776e-16
1.42424e-08,4.96933e-07,4.72974e-16
1.42424e-08,4.93902e-07,4.576e-16
1.42424e-08,4.90909e-07,4.41358e-16
1.42424e-08,4.87952e-07,4.24929e-16
1.42424e-08,4.8503e-07,4.08934e-16
1.42424e-08,4.82143e-07,3.93903e-16
1.42424e-08,4.7929e-07,3.80251e-16
1.42424e-08,4.76471e-07,3.68262e-16
1.42424e-08,4.73684e-07,3.58089e-16
1.42424e-08,4.7093e-07,3.49755e-16
1.42424e-08,4.68208e-07,3.43172e-16
1.42424e-08,4.65517e-07,3.38167e-16
1.42424e-08,4.62857e-07,3.3451e-16
1.42424e-08,4.60227e-07,3.31945e-16
1.42424e-08,4.57627e-07,3.30223e-16
1.42424e-08,4.55056e-07,3.29124e-16
1.42424e-08,4.52514e-07,3.28476e-16
1.42424e-08,4.5e-07,3.28163e-16
1.49495e-08,1e-06,2.65323e-18
1.49495e-08,9.87805e-07,3.08339e-18
1.49495e-08,9.75904e-07,3.31761e-18
1.49495e-08,9.64286e-07,3.30275e-18
1.49495e-08,9.52941e-07,3.0721e-18
1.49495e-08,9.4186e-07,2.73308e-18
1.49495e-08,9.31034e-07,2.43064e-18
1.49495e-08,9.20455e-07,2.29888e-18
1.49495e-08,9.10112e-07,2.41709e-18
1.49495e-08,9e-07,2.78436e-18
1.49495e-08,8.9011e-07,3.321e-18
1.49495e-08,8.80435e-07,3.89589e-18
1.49495e-08,8.70968e-07,4.37046e-18
1.49495e-08,8.61702e-07,4.64483e-18
1.49495e-08,8.52632e-07,4.69107e-18
1.49495e-08,8.4375e-07,4.56259e-18
1.49495e-08,8.35052e-07,4.37698e-18
1.49495e-08,8.26531e-07,4.27782e-18
1.49495e-08,8.18182e-07,4.38808e-18
1.49495e-08,8.1e-07,4.77025e-18
1.49495e-08,8.0198e-07,5.40638e-18
1.49495e-08,7.94118e-07,6.20445e-18
1.49495e-08,7.86408e-07,7.02929e-18
1.49495e-08,7.78846e-07,7.74788e-18
1.49495e-08,7.71429e-07,8.27419e-18
1.49495e-08,7.64151e-07,8.5986e-18
1.49495e-08,7.57009e-07,8.79151e-18
1.49495e-08,7.5e-07,8.97921e-18
1.49495e-08,7.43119e-07,9.29894e-18
1.49495e-08,7.36364e-07,9.84757e-18
1.49495e-08,7.2973e-07,1.06409e-17
1.49495e-08,7.23214e-07,1.15985e-17
1.49495e-08,7.16814e-07,1.25611e-17
1.49495e-08,7.10526e-07,1.33385e-17
1.49495e-08,7.04348e-07,1.3775e-17
1.49495e-08,6.98276e-07,1.3814e-17
1.49495e-08,6.92308e-07,1.35399e-17
1.49495e-08,6.86441e-07,1.31845e-17
1.49495e-08,6.80672e-07,1.30896e-17
1.49495e-08,6.75e-07,1.36341e-17
1.49495e-08,6.69421e-07,1.51433e-17
1.49495e-08,6.63934e-07,1.78042e-17
1.49495e-08,6.58537e-07,2.16133e-17
1.49495e-08,6.53226e-07,2.63743e-17
1.49495e-08,6.48e-07,3.17517e-17
1.49495e-08,6.42857e-07,3.73722e-17
1.49495e-08,6.37795e-07,4.29513e-17
1.49495e-08,6.32813e-07,4.84127e-17
1.49495e-08,6.27907e-07,5.39697e-17
1.49495e-08,6.23077e-07,6.01415e-17
1.49495e-08,6.18321e-07,6.7695e-17
1.49495e-08,6.13636e-07,7.75164e-17
1.49495e-08,6.09023e-07,9.04368e-17
1.49495e-08,6.04478e-07,1.07049e-16
1.49495e-08,6e-07,1.27557e-16
1.49495e-08,5.95588e-07,1.51686e-16
1.49495e-08,5.91241e-07,1.78696e-16
1.49495e-08,5.86957e-07,2.07477e-16
1.49495e-08,5.82734e-07,2.3673e-16
1.49495e-08,5.78571e-07,2.65196e-16
1.49495e-08,5.74468e-07,2.91875e-16
1.49495e-08,5.70423e-07,3.16212e-16
1.49495e-08,5.66434e-07,3.38188e-16
1.49495e-08,5.625e-07,3.58314e-16
1.49495e-08,5.58621e-07,3.77519e-16
1.49495e-08,5.54795e-07,3.9695e-16
1.49495e-08,5.5102e-07,4.17732e-16
1.49495e-08,5.47297e-07,4.40721e-16
1.49495e-08,5.43624e-07,4.66307e-16
1.49495e-08,5.4e-07,4.943e-16
1.49495e-08,5.36424e-07,5.23915e-16
1.49495e-08,5.32895e-07,5.53871e-16
1.49495e-08,5.29412e-07,5.82559e-16
1.49495e-08,5.25974e-07,6.08278e-16
1.49495e-08,5.22581e-07,6.29468e-16
1.49495e-08,5.19231e-07,6.44919e-16
1.49495e-08,5.15924e-07,6.53915e-16
1.49495e-08,5.12658e-07,6.56289e-16
1.49495e-08,5.09434e-07,6.52407e-16
1.49495e-08,5.0625e-07,6.43062e-16
1.49495e-08,5.03106e-07,6.29333e-16
1.49495e-08,5e-07,6.12427e-16
1.49495e-08,4.96933e-07,5.93525e-16
1.49495e-08,4.93902e-07,5.73671e-16
1.49495e-08,4.90909e-07,5.53708e-16
1.49495e-08,4.87952e-07,5.34264e-16
1.49495e-08,4.8503e-07,5.15773e-16
1.49495e-08,4.82143e-07,4.98531e-16
1.49495e-08,4.7929e-07,4.82748e-16
1.49495e-08,4.76471e-07,4.6859e-16
1.49495e-08,4.73684e-07,4.56208e-16
1.49495e-08,4.7093e-07,4.45727e-16
1.49495e-08,4.68208e-07,4.37235e-16
1.49495e-08,4.65517e-07,4.30741e-16
1.49495e-08,4.62857e-07,4.26159e-16
1.49495e-08,4.60227e-07,4.23288e-16
1.49495e-08,4.57627e-07,4.21829e-16
1.49495e-08,4.55056e-07,4.21417e-16
1.49495e-08,4.52514e-07,4.21673e-16
1.49495e-08,4.5e-07,4.22262e-16
1.56566e-08,1e-06,3.35515e-18
1.56566e-08,9.87805e-07,3.77836e-18
1.56566e-08,9.75904e-07,3.89349e-18
1.56566e-08,9.64286e-07,3.69445e-18
1.56566e-08,9.52941e-07,3.27998e-18
1.56566e-08,9.4186e-07,2.8195e-18
1.56566e-08,9.31034e-07,2.49702e-18
1.56566e-08,9.20455e-07,2.45165e-18
1.56566e-08,9.10112e-07,2.7338e-18
1.56566e-08,9e-07,3.29069e-18
1.56566e-08,8.9011e-07,3.98522e-18
1.56566e-08,8.80435e-07,4.64177e-18
1.56566e-08,8.70968e-07,5.10364e-18
1.56566e-08,8.61702e-07,5.28389e-18
1.56566e-08,8.52632e-07,5.19326e-18
1.56566e-08,8.4375e-07,4.93663e-18
1.56566e-08,8.35052e-07,4.67936e-18
1.56566e-08,8.26531e-07,4.59446e-18
1.56566e-08,8.18182e-07,4.80751e-18
1.56566e-08,8.1e-07,5.35701e-18
1.56566e-08,8.0198e-07,6.18272e-18
1.56566e-08,7.94118e-07,7.14588e-18
1.56566e-08,7.86408e-07,8.07481e-18
1.56566e-08,7.78846e-07,8.82139e-18
1.56566e-08,7.71429e-07,9.31026e-18
1.56566e-08,7.64151e-07,9.56439e-18
1.56566e-08,7.57009e-07,9.69822e-18
1.56566e-08,7.5e-07,9.87942e-18
1.56566e-08,7.43119e-07,1.02708e-17
1.56566e-08,7.36364e-07,1.09704e-17
1.56566e-08,7.2973e-07,1.19698e-17
1.56566e-08,7.23214e-07,1.31455e-17
1.56566e-08,7.16814e-07,1.42888e-17
1.56566e-08,7.10526e-07,1.51689e-17
1.56566e-08,7.04348e-07,1.5611e-17
1.56566e-08,6.98276e-07,1.55682e-17
1.56566e-08,6.92308e-07,1.51641e-17
1.56566e-08,6.86441e-07,1.469e-17
1.56566e-08,6.80672e-07,1.45541e-17
1.56566e-08,6.75e-07,1.51927e-17
1.56566e-08,6.69421e-07,1.69649e-17
1.56566e-08,6.63934e-07,2.00603e-17
1.56566e-08,6.58537e-07,2.44463e-17
1.56566e-08,6.53226e-07,2.98744e-17
1.56566e-08,6.48e-07,3.59485e-17
1.56566e-08,6.42857e-07,4.2245e-17
1.56566e-08,6.37795e-07,4.84552e-17
1.56566e-08,6.32813e-07,5.45171e-17
1.56566e-08,6.27907e-07,6.06996e-17
1.56566e-08,6.23077e-07,6.76133e-17
1.56566e-08,6.18321e-07,7.61366e-17
1.56566e-08,6.13636e-07,8.72679e-17
1.56566e-08,6.09023e-07,1.01929e-16
1.56566e-08,6.04478e-07,1.20764e-16
1.56566e-08,6e-07,1.43972e-16
1.56566e-08,5.95588e-07,1.71223e-16
1.56566e-08,5.91241e-07,2.01667e-16
1.56566e-08,5.86957e-07,2.34056e-16
1.56566e-08,5.82734e-07,2.66941e-16
1.56566e-08,5.78571e-07,2.98927e-16
1.56566e-08,5.74468e-07,3.28914e-16
1.56566e-08,5.70423e-07,3.56296e-16
1.56566e-08,5.66434e-07,3.81061e-16
1.56566e-08,5.625e-07,4.03784e-16
1.56566e-08,5.58621e-07,4.25493e-16
1.56566e-08,5.54795e-07,4.47458e-16
1.56566e-08,5.5102e-07,4.70919e-16
1.56566e-08,5.47297e-07,4.96819e-16
1.56566e-08,5.43624e-07,5.25585e-16
1.56566e-08,5.4e-07,5.57002e-16
1.56566e-08,5.36424e-07,5.902e-16
1.56566e-08,5.32895e-07,6.23752e-16
1.56566e-08,5.29412e-07,6.55869e-16
1.56566e-08,5.25974e-07,6.84653e-16
1.56566e-08,5.22581e-07,7.08357e-16
1.56566e-08,5.19231e-07,7.2562e-16
1.56566e-08,5.15924e-07,7.35626e-16
1.56566e-08,5.12658e-07,7.3818e-16
1.56566e-08,5.09434e-07,7.33679e-16
1.56566e-08,5.0625e-07,7.23014e-16
1.56566e-08,5.03106e-07,7.07405e-16
1.56566e-08,5e-07,6.88223e-16
1.56566e-08,4.96933e-07,6.66819e-16
1.56566e-08,4.93902e-07,6.44392e-16
1.56566e-08,4.90909e-07,6.21909e-16
1.56566e-08,4.87952e-07,6.00086e-16
1.56566e-08,4.8503e-07,5.79407e-16
1.56566e-08,4.82143e-07,5.60186e-16
1.56566e-08,4.7929e-07,5.42629e-16
1.56566e-08,4.76471e-07,5.26889e-16
1.56566e-08,4.73684e-07,5.13103e-16
1.56566e-08,4.7093e-07,5.01393e-16
1.56566e-08,4.68208e-07,4.91849e-16
1.56566e-08,4.65517e-07,4.84496e-16
1.56566e-08,4.62857e-07,4.79262e-16
1.56566e-08,4.60227e-07,4.75958e-16
1.56566e-08,4.57627e-07,4.7428e-16
1.56566e-08,4.55056e-07,4.73842e-16
1.56566e-08,4.52514e-07,4.74228e-16
1.56566e-08,4.5e-07,4.75052e-16
1.63636e-08,1e-06,2.28246e-18
1.63636e-08,9.87805e-07,2.99641e-18
1.63636e-08,9.75904e-07,3.63046e-18
1.63636e-08,9.64286e-07,4.01875e-18
1.63636e-08,9.52941e-07,4.07275e-18
1.63636e-08,9.4186e-07,3.80527e-18
1.63636e-08,9.31034e-07,3.32483e-18
1.63636e-08,9.20455e-07,2.80266e-18
1.63636e-08,9.10112e-07,2.42251e-18
1.63636e-08,9e-07,2.32797e-18
1.63636e-08,8.9011e-07,2.58222e-18
1.63636e-08,8.80435e-07,3.15142e-18
1.63636e-08,8.70968e-07,3.91582e-18
1.63636e-08,8.61702e-07,4.70504e-18
1.63636e-08,8.52632e-07,5.34715e-18
1.63636e-08,8.4375e-07,5.71755e-18
1.63636e-08,8.35052e-07,5.77411e-18
1.63636e-08,8.26531e-07,5.56904e-18
1.63636e-08,8.18182e-07,5.23433e-18
1.63636e-08,8.1e-07,4.94547e-18
1.63636e-08,8.0198e-07,4.87329e-18
1.63636e-08,7.94118e-07,5.13754e-18
1.63636e-08,7.86408e-07,5.77459e-18
1.63636e-08,7.78846e-07,6.72791e-18
1.63636e-08,7.71429e-07,7.86344e-18
1.63636e-08,7.64151e-07,9.00531e-18
1.63636e-08,7.57009e-07,9.98197e-18
1.63636e-08,7.5e-07,1.067e-17
1.63636e-08,7.43119e-07,1.10239e-17
1.63636e-08,7.36364e-07,1.10848e-17
1.63636e-08,7.2973e-07,1.09647e-17
1.63636e-08,7.23214e-07,1.08138e-17
1.63636e-08,7.16814e-07,1.07783e-17
1.63636e-08,7.10526e-07,1.09619e-17
1.63636e-08,7.04348e-07,1.1402e-17
1.63636e-08,6.98276e-07,1.20676e-17
1.63636e-08,6.92308e-07,1.28786e-17
1.63636e-08,6.86441e-07,1.37427e-17
1.63636e-08,6.80672e-07,1.45976e-17
1.63636e-08,6.75e-07,1.54476e-17
1.63636e-08,6.69421e-07,1.63816e-17
1.63636e-08,6.63934e-07,1.75671e-17
1.63636e-08,6.58537e-07,1.92194e-17
1.63636e-08,6.53226e-07,2.15529e-17
1.63636e-08,6.48e-07,2.47272e-17
1.63636e-08,6.42857e-07,2.88018e-17
1.63636e-08,6.37795e-07,3.37149e-17
1.63636e-08,6.32813e-07,3.92933e-17
1.63636e-08,6.27907e-07,4.52971e-17
1.63636e-08,6.23077e-07,5.14898e-17
1.63636e-08,6.18321e-07,5.77224e-17
1.63636e-08,6.13636e-07,6.40099e-17
1.63636e-08,6.09023e-07,7.05836e-17
1.63636e-08,6.04478e-07,7.79026e-17
1.63636e-08,6e-07,8.66177e-17
1.63636e-08,5.95588e-07,9.74895e-17
1.63636e-08,5.91241e-07,1.11274e-16
1.63636e-08,5.86957e-07,1.28596e-16
1.63636e-08,5.82734e-07,1.49829e-16
1.63636e-08,5.78571e-07,1.75018e-16
1.63636e-08,5.74468e-07,2.03848e-16
1.63636e-08,5.70423e-07,2.3567e-16
1.63636e-08,5.66434e-07,2.69593e-16
1.63636e-08,5.625e-07,3.0461e-16
1.63636e-08,5.58621e-07,3.39745e-16
1.63636e-08,5.54795e-07,3.74189e-16
1.63636e-08,5.5102e-07,4.0741e-16
1.63636e-08,5.47297e-07,4.39192e-16
1.63636e-08,5.43624e-07,4.69626e-16
1.63636e-08,5.4e-07,4.99019e-16
1.63636e-08,5.36424e-07,5.27775e-16
1.63636e-08,5.32895e-07,5.56236e-16
1.63636e-08,5.29412e-07,5.84536e-16
1.63636e-08,5.25974e-07,6.12487e-16
1.63636e-08,5.22581e-07,6.39528e-16
1.63636e-08,5.19231e-07,6.64741e-16
1.63636e-08,5.15924e-07,6.8694e-16
1.63636e-08,5.12658e-07,7.04826e-16
1.63636e-08,5.09434e-07,7.17172e-16
1.63636e-08,5.0625e-07,7.23016e-16
1.63636e-08,5.03106e-07,7.21828e-16
1.63636e-08,5e-07,7.13621e-16
1.63636e-08,4.96933e-07,6.98989e-16
1.63636e-08,4.93902e-07,6.79058e-16
1.63636e-08,4.90909e-07,6.5537e-16
1.63636e-08,4.87952e-07,6.29697e-16
1.63636e-08,4.8503e-07,6.03838e-16
1.63636e-08,4.82143e-07,5.79411e-16
1.63636e-08,4.7929e-07,5.5768e-16
1.63636e-08,4.76471e-07,5.39446e-16
1.63636e-08,4.73684e-07,5.24999e-16
1.63636e-08,4.7093e-07,5.14165e-16
1.63636e-08,4.68208e-07,5.06396e-16
1.63636e-08,4.65517e-07,5.00924e-16
1.63636e-08,4.62857e-07,4.96924e-16
1.63636e-08,4.60227e-07,4.93662e-16
1.63636e-08,4.57627e-07,4.9062e-16
1.63636e-08,4.55056e-07,4.87554e-16
1.63636e-08,4.52514e-07,4.845e-16
1.63636e-08,4.5e-07,4.81721e-16
1.70707e-08,1e-06,3.75235e-18
1.70707e-08,9.87805e-07,2.96223e-18
1.70707e-08,9.75904e-07,2.27989e-18
1.70707e-08,9.64286e-07,1.96264e-18
1.70707e-08,9.52941e-07,2.13785e-18
1.70707e-08,9.4186e-07,2.76377e-18
1.70707e-08,9.31034e-07,3.64885e-18
1.70707e-08,9.20455e-07,4.52096e-18
1.70707e-08,9.10112e-07,5.12193e-18
1.70707e-08,9e-07,5.29496e-18
1.70707e-08,8.9011e-07,5.03595e-18
1.70707e-08,8.80435e-07,4.49252e-18
1.70707e-08,8.70968e-07,3.91228e-18
1.70707e-08,8.61702e-07,3.5585e-18
1.70707e-08,8.52632e-07,3.62198e-18
1.70707e-08,8.4375e-07,4.15807e-18
1.70707e-08,8.35052e-07,5.06956e-18
1.70707e-08,8.26531e-07,6.1404e-18
1.70707e-08,8.18182e-07,7.10869e-18
1.70707e-08,8.1e-07,7.75475e-18
1.70707e-08,8.0198e-07,7.9753e-18
1.70707e-08,7.94118e-07,7.81958e-18
1.70707e-08,7.86408e-07,7.47568e-18
1.70707e-08,7.78846e-07,7.2111e-18
1.70707e-08,7.71429e-07,7.28655e-18
1.70707e-08,7.64151e-07,7.87016e-18
1.70707e-08,7.57009e-07,8.97933e-18
1.70707e-08,7.5e-07,1.04687e-17
1.70707e-08,7.43119e-07,1.20688e-17
1.70707e-08,7.36364e-07,1.34632e-17
1.70707e-08,7.2973e-07,1.43818e-17
1.70707e-08,7.23214e-07,1.46819e-17
1.70707e-08,7.16814e-07,1.43926e-17
1.70707e-08,7.10526e-07,1.37094e-17
1.70707e-08,7.04348e-07,1.29426e-17
1.70707e-08,6.98276e-07,1.24331e-17
1.70707e-08,6.92308e-07,1.24642e-17
1.70707e-08,6.86441e-07,1.31933e-17
1.70707e-08,6.80672e-07,1.46247e-17
1.70707e-08,6.75e-07,1.66303e-17
1.70707e-08,6.69421e-07,1.90111e-17
1.70707e-08,6.63934e-07,2.15771e-17
1.70707e-08,6.58537e-07,2.42231e-17
1.70707e-08,6.53226e-07,2.69731e-17
1.70707e-08,6.48e-07,2.99808e-17
1.70707e-08,6.42857e-07,3.34856e-17
1.70707e-08,6.37795e-07,3.77386e-17
1.70707e-08,6.32813e-07,4.29226e-17
1.70707e-08,6.27907e-07,4.90956e-17
1.70707e-08,6.23077e-07,5.61786e-17
1.70707e-08,6.18321e-07,6.39981e-17
1.70707e-08,6.13636e-07,7.23755e-17
1.70707e-08,6.09023e-07,8.12416e-17
1.70707e-08,6.04478e-07,9.07419e-17
1.70707e-08,6e-07,1.013e-16
1.70707e-08,5.95588e-07,1.13611e-16
1.70707e-08,5.91241e-07,1.2856e-16
1.70707e-08,5.86957e-07,1.47069e-16
1.70707e-08,5.82734e-07,1.69906e-16
1.70707e-08,5.78571e-07,1.975e-16
1.70707e-08,5.74468e-07,2.29804e-16
1.70707e-08,5.70423e-07,2.66243e-16
1.70707e-08,5.66434e-07,3.05767e-16
1.70707e-08,5.625e-07,3.47003e-16
1.70707e-08,5.58621e-07,3.88485e-16
1.70707e-08,5.54795e-07,4.28897e-16
1.70707e-08,5.5102e-07,4.67299e-16
1.70707e-08,5.47297e-07,5.03268e-16
1.70707e-08,5.43624e-07,5.36927e-16
1.70707e-08,5.4e-07,5.68847e-16
1.70707e-08,5.36424e-07,5.99849e-16
1.70707e-08,5.32895e-07,6.30738e-16
1.70707e-08,5.29412e-07,6.62024e-16
1.70707e-08,5.25974e-07,6.93709e-16
1.70707e-08,5.22581e-07,7.25162e-16
1.70707e-08,5.19231e-07,7.55138e-16
1.70707e-08,5.15924e-07,7.81928e-16
1.70707e-08,5.12658e-07,8.03623e-16
1.70707e-08,5.09434e-07,8.18435e-16
1.70707e-08,5.0625e-07,8.25017e-16
1.70707e-08,5.03106e-07,8.22724e-16
1.70707e-08,5e-07,8.11754e-16
1.70707e-08,4.96933e-07,7.93151e-16
1.70707e-08,4.93902e-07,7.68665e-16
1.70707e-08,4.90909e-07,7.40501e-16
1.70707e-08,4.87952e-07,7.11003e-16
1.70707e-08,4.8503e-07,6.82328e-16
1.70707e-08,4.82143e-07,6.56182e-16
1.70707e-08,4.7929e-07,6.33644e-16
1.70707e-08,4.76471e-07,6.15121e-16
1.70707e-08,4.73684e-07,6.00422e-16
1.70707e-08,4.7093e-07,5.8892e-16
1.70707e-08,4.68208e-07,5.7978e-16
1.70707e-08,4.65517e-07,5.7218e-16
1.70707e-08,4.62857e-07,5.65497e-16
1.70707e-08,4.60227e-07,5.59415e-16
1.70707e-08,4.57627e-07,5.53936e-16
1.70707e-08,4.55056e-07,5.49315e-16
1.70707e-08,4.52514e-07,5.4593e-16
1.70707e-08,4.5e-07,5.44136e-16
1.77778e-08,1e-06,3.81922e-18
1.77778e-08,9.87805e-07,3.10165e-18
1.77778e-08,9.75904e-07,2.61482e-18
1.77778e-08,9.64286e-07,2.54925e-18
1.77778e-08,9.52941e-07,2.95161e-18
1.77778e-08,9.4186e-07,3.71204e-18
1.77778e-08,9.31034e-07,4.60429e-18
1.77778e-08,9.20455e-07,5.3641e-18
1.77778e-08,9.10112e-07,5.77898e-18
1.77778e-08,9e-07,5.75929e-18
1.77778e-08,8.9011e-07,5.36753e-18
1.77778e-08,8.80435e-07,4.79663e-18
1.77778e-08,8.70968e-07,4.30521e-18
1.77778e-08,8.61702e-07,4.13157e-18
1.77778e-08,8.52632e-07,4.41489e-18
1.77778e-08,8.4375e-07,5.1495e-18
1.77778e-08,8.35052e-07,6.1869e-18
1.77778e-08,8.26531e-07,7.28486e-18
1.77778e-08,8.18182e-07,8.18751e-18
1.77778e-08,8.1e-07,8.71044e-18
1.77778e-08,8.0198e-07,8.80336e-18
1.77778e-08,7.94118e-07,8.56988e-18
1.77778e-08,7.86408e-07,8.23766e-18
1.77778e-08,7.78846e-07,8.08795e-18
1.77778e-08,7.71429e-07,8.36618e-18
1.77778e-08,7.64151e-07,9.20153e-18
1.77778e-08,7.57009e-07,1.05606e-17
1.77778e-08,7.5e-07,1.22502e-17
1.77778e-08,7.43119e-07,1.39688e-17
1.77778e-08,7.36364e-07,1.53917e-17
1.77778e-08,7.2973e-07,1.62655e-17
1.77778e-08,7.23214e-07,1.64825e-17
1.77778e-08,7.16814e-07,1.61142e-17
1.77778e-08,7.10526e-07,1.53947e-17
1.77778e-08,7.04348e-07,1.46577e-17
1.77778e-08,6.98276e-07,1.42493e-17
1.77778e-08,6.92308e-07,1.44396e-17
1.77778e-08,6.86441e-07,1.53621e-17
1.77778e-08,6.80672e-07,1.69967e-17
1.77778e-08,6.75e-07,1.92004e-17
1.77778e-08,6.69421e-07,2.17757e-17
1.77778e-08,6.63934e-07,2.45532e-17
1.77778e-08,6.58537e-07,2.74627e-17
1.77778e-08,6.53226e-07,3.05695e-17
1.77778e-08,6.48e-07,3.40639e-17
1.77778e-08,6.42857e-07,3.82064e-17
1.77778e-08,6.37795e-07,4.32477e-17
1.77778e-08,6.32813e-07,4.93486e-17
1.77778e-08,6.27907e-07,5.65294e-17
1.77778e-08,6.23077e-07,6.467e-17
1.77778e-08,6.18321e-07,7.35669e-17
1.77778e-08,6.13636e-07,8.30377e-17
1.77778e-08,6.09023e-07,9.30453e-17
1.77778e-08,6.04478e-07,1.03807e-16
1.77778e-08,6e-07,1.15854e-16
1.77778e-08,5.95588e-07,1.3001e-16
1.77778e-08,5.91241e-07,1.4729e-16
1.77778e-08,5.86957e-07,1.68723e-16
1.77778e-08,5.82734e-07,1.95146e-16
1.77778e-08,5.78571e-07,2.26998e-16
1.77778e-08,5.74468e-07,2.64177e-16
1.77778e-08,5.70423e-07,3.05995e-16
1.77778e-08,5.66434e-07,3.51243e-16
1.77778e-08,5.625e-07,3.98366e-16
1.77778e-08,5.58621e-07,4.45716e-16
1.77778e-08,5.54795e-07,4.9183e-16
1.77778e-08,5.5102e-07,5.35664e-16
1.77778e-08,5.47297e-07,5.76756e-16
1.77778e-08,5.43624e-07,6.15245e-16
1.77778e-08,5.4e-07,6.51767e-16
1.77778e-08,5.36424e-07,6.87228e-16
1.77778e-08,5.32895e-07,7.22512e-16
1.77778e-08,5.29412e-07,7.58177e-16
1.77778e-08,5.25974e-07,7.94212e-16
1.77778e-08,5.22581e-07,8.29901e-16
1.77778e-08,5.19231e-07,8.63848e-16
1.77778e-08,5.15924e-07,8.94138e-16
1.77778e-08,5.12658e-07,9.1863e-16
1.77778e-08,5.09434e-07,9.35314e-16
1.77778e-08,5.0625e-07,9.4267e-16
1.77778e-08,5.03106e-07,9.3996e-16
1.77778e-08,5e-07,9.27394e-16
1.77778e-08,4.96933e-07,9.06137e-16
1.77778e-08,4.93902e-07,8.78159e-16
1.77778e-08,4.90909e-07,8.45959e-16
