r_p,wavelength,scat_sigma
1.35354e-08,4.55056e-07,2.85002e-18
1.35354e-08,4.52514e-07,2.92923e-18
1.35354e-08,4.5e-07,3.00836e-18
1.42424e-08,1e-06,1.46857e-19
1.42424e-08,9.87805e-07,1.55776e-19
1.42424e-08,9.75904e-07,1.6465e-19
1.42424e-08,9.64286e-07,1.73484e-19
1.42424e-08,9.52941e-07,1.82415e-19
1.42424e-08,9.4186e-07,1.91669e-19
1.42424e-08,9.31034e-07,2.01508e-19
1.42424e-08,9.20455e-07,2.12157e-19
1.42424e-08,9.10112e-07,2.23752e-19
1.42424e-08,9e-07,2.3631e-19
1.42424e-08,8.9011e-07,2.49731e-19
1.42424e-08,8.80435e-07,2.63837e-19
1.42424e-08,8.70968e-07,2.78424e-19
1.42424e-08,8.61702e-07,2.93329e-19
1.42424e-08,8.52632e-07,3.08478e-19
1.42424e-08,8.4375e-07,3.23917e-19
1.42424e-08,8.35052e-07,3.39805e-19
1.42424e-08,8.26531e-07,3.56382e-19
1.42424e-08,8.18182e-07,3.73916e-19
1.42424e-08,8.1e-07,3.9264e-19
1.42424e-08,8.0198e-07,4.127e-19
1.42424e-08,7.94118e-07,4.34126e-19
1.42424e-08,7.86408e-07,4.56833e-19
1.42424e-08,7.78846e-07,4.80646e-19
1.42424e-08,7.71429e-07,5.05359e-19
1.42424e-08,7.64151e-07,5.30792e-19
1.42424e-08,7.57009e-07,5.5685e-19
1.42424e-08,7.5e-07,5.83563e-19
1.42424e-08,7.43119e-07,6.11094e-19
1.42424e-08,7.36364e-07,6.39731e-19
1.42424e-08,7.2973e-07,6.69837e-19
1.42424e-08,7.23214e-07,7.01802e-19
1.42424e-08,7.16814e-07,7.3599e-19
1.42424e-08,7.10526e-07,7.72691e-19
1.42424e-08,7.04348e-07,8.12109e-19
1.42424e-08,6.98276e-07,8.54358e-19
1.42424e-08,6.92308e-07,8.99492e-19
1.42424e-08,6.86441e-07,9.47546e-19
1.42424e-08,6.80672e-07,9.9857e-19
1.42424e-08,6.75e-07,1.05267e-18
1.42424e-08,6.69421e-07,1.11001e-18
1.42424e-08,6.63934e-07,1.17084e-18
1.42424e-08,6.58537e-07,1.23541e-18
1.42424e-08,6.53226e-07,1.30401e-18
1.42424e-08,6.48e-07,1.37691e-18
1.42424e-08,6.42857e-07,1.45434e-18
1.42424e-08,6.37795e-07,1.53649e-18
1.42424e-08,6.32813e-07,1.6236e-18
1.42424e-08,6.27907e-07,1.71596e-18
1.42424e-08,6.23077e-07,1.81401e-18
1.42424e-08,6.18321e-07,1.9184e-18
1.42424e-08,6.13636e-07,2.03002e-18
1.42424e-08,6.09023e-07,2.15001e-18
1.42424e-08,6.04478e-07,2.27973e-18
1.42424e-08,6e-07,2.4206e-18
1.42424e-08,5.95588e-07,2.57397e-18
1.42424e-08,5.91241e-07,2.74093e-18
1.42424e-08,5.86957e-07,2.92207e-18
1.42424e-08,5.82734e-07,3.11728e-18
1.42424e-08,5.78571e-07,3.32558e-18
1.42424e-08,5.74468e-07,3.54505e-18
1.42424e-08,5.70423e-07,3.77273e-18
1.42424e-08,5.66434e-07,4.00471e-18
1.42424e-08,5.625e-07,4.23625e-18
1.42424e-08,5.58621e-07,4.46196e-18
1.42424e-08,5.54795e-07,4.67609e-18
1.42424e-08,5.5102e-07,4.87274e-18
1.42424e-08,5.47297e-07,5.04618e-18
1.42424e-08,5.43624e-07,5.19117e-18
1.42424e-08,5.4e-07,5.30312e-18
1.42424e-08,5.36424e-07,5.37841e-18
1.42424e-08,5.32895e-07,5.4145e-18
1.42424e-08,5.29412e-07,5.41012e-18
1.42424e-08,5.25974e-07,5.36533e-18
1.42424e-08,5.22581e-07,5.2816e-18
1.42424e-08,5.19231e-07,5.16178e-18
1.42424e-08,5.15924e-07,5.01006e-18
1.42424e-08,5.12658e-07,4.83186e-18
1.42424e-08,5.09434e-07,4.63363e-18
1.42424e-08,5.0625e-07,4.42261e-18
1.42424e-08,5.03106e-07,4.2065e-18
1.42424e-08,5e-07,3.99312e-18
1.42424e-08,4.96933e-07,3.79e-18
1.42424e-08,4.93902e-07,3.604e-18
1.42424e-08,4.90909e-07,3.44092e-18
1.42424e-08,4.87952e-07,3.3052e-18
1.42424e-08,4.8503e-07,3.1997e-18
1.42424e-08,4.82143e-07,3.12564e-18
1.42424e-08,4.7929e-07,3.08259e-18
1.42424e-08,4.76471e-07,3.06867e-18
1.42424e-08,4.73684e-07,3.08079e-18
1.42424e-08,4.7093e-07,3.11508e-18
1.42424e-08,4.68208e-07,3.16726e-18
1.42424e-08,4.65517e-07,3.23306e-18
1.42424e-08,4.62857e-07,3.30859e-18
1.42424e-08,4.60227e-07,3.39065e-18
1.42424e-08,4.57627e-07,3.47685e-18
1.42424e-08,4.55056e-07,3.56573e-18
1.42424e-08,4.52514e-07,3.65661e-18
1.42424e-08,4.5e-07,3.74947e-18
1.49495e-08,1e-06,2.34803e-19
1.49495e-08,9.87805e-07,2.47441e-19
1.49495e-08,9.75904e-07,2.59819e-19
1.49495e-08,9.64286e-07,2.72547e-19
1.49495e-08,9.52941e-07,2.86348e-19
1.49495e-08,9.4186e-07,3.01825e-19
1.49495e-08,9.31034e-07,3.1927e-19
1.49495e-08,9.20455e-07,3.38573e-19
1.49495e-08,9.10112e-07,3.59273e-19
1.49495e-08,9e-07,3.80723e-19
1.49495e-08,8.9011e-07,4.02317e-19
1.49495e-08,8.80435e-07,4.23712e-19
1.49495e-08,8.70968e-07,4.44958e-19
1.49495e-08,8.61702e-07,4.66504e-19
1.49495e-08,8.52632e-07,4.89073e-19
1.49495e-08,8.4375e-07,5.1344e-19
1.49495e-08,8.35052e-07,5.40196e-19
1.49495e-08,8.26531e-07,5.69563e-19
1.49495e-08,8.18182e-07,6.01331e-19
1.49495e-08,8.1e-07,6.34939e-19
1.49495e-08,8.0198e-07,6.69674e-19
1.49495e-08,7.94118e-07,7.04928e-19
1.49495e-08,7.86408e-07,7.4043e-19
1.49495e-08,7.78846e-07,7.76376e-19
1.49495e-08,7.71429e-07,8.13408e-19
1.49495e-08,7.64151e-07,8.52442e-19
1.49495e-08,7.57009e-07,8.94402e-19
1.49495e-08,7.5e-07,9.39934e-19
1.49495e-08,7.43119e-07,9.89202e-19
1.49495e-08,7.36364e-07,1.04185e-18
1.49495e-08,7.2973e-07,1.09714e-18
1.49495e-08,7.23214e-07,1.15426e-18
1.49495e-08,7.16814e-07,1.21267e-18
1.49495e-08,7.10526e-07,1.27248e-18
1.49495e-08,7.04348e-07,1.33462e-18
1.49495e-08,6.98276e-07,1.40076e-18
1.49495e-08,6.92308e-07,1.47306e-18
1.49495e-08,6.86441e-07,1.55368e-18
1.49495e-08,6.80672e-07,1.64422e-18
1.49495e-08,6.75e-07,1.74532e-18
1.49495e-08,6.69421e-07,1.85639e-18
1.49495e-08,6.63934e-07,1.97583e-18
1.49495e-08,6.58537e-07,2.10139e-18
1.49495e-08,6.53226e-07,2.23102e-18
1.49495e-08,6.48e-07,2.36359e-18
1.49495e-08,6.42857e-07,2.49958e-18
1.49495e-08,6.37795e-07,2.64148e-18
1.49495e-08,6.32813e-07,2.79355e-18
1.49495e-08,6.27907e-07,2.96123e-18
1.49495e-08,6.23077e-07,3.14994e-18
1.49495e-08,6.18321e-07,3.36384e-18
1.49495e-08,6.13636e-07,3.60446e-18
1.49495e-08,6.09023e-07,3.86986e-18
1.49495e-08,6.04478e-07,4.1543e-18
1.49495e-08,6e-07,4.44868e-18
1.49495e-08,5.95588e-07,4.74179e-18
1.49495e-08,5.91241e-07,5.022e-18
1.49495e-08,5.86957e-07,5.27925e-18
1.49495e-08,5.82734e-07,5.50693e-18
1.49495e-08,5.78571e-07,5.70314e-18
1.49495e-08,5.74468e-07,5.87117e-18
1.49495e-08,5.70423e-07,6.01902e-18
1.49495e-08,5.66434e-07,6.15793e-18
1.49495e-08,5.625e-07,6.30028e-18
1.49495e-08,5.58621e-07,6.45707e-18
1.49495e-08,5.54795e-07,6.63555e-18
1.49495e-08,5.5102e-07,6.83746e-18
1.49495e-08,5.47297e-07,7.05806e-18
1.49495e-08,5.43624e-07,7.28636e-18
1.49495e-08,5.4e-07,7.50631e-18
1.49495e-08,5.36424e-07,7.69901e-18
1.49495e-08,5.32895e-07,7.84528e-18
1.49495e-08,5.29412e-07,7.92843e-18
1.49495e-08,5.25974e-07,7.93657e-18
1.49495e-08,5.22581e-07,7.86426e-18
1.49495e-08,5.19231e-07,7.71318e-18
1.49495e-08,5.15924e-07,7.49171e-18
1.49495e-08,5.12658e-07,7.21374e-18
1.49495e-08,5.09434e-07,6.89677e-18
1.49495e-08,5.0625e-07,6.55976e-18
1.49495e-08,5.03106e-07,6.22101e-18
1.49495e-08,5e-07,5.89651e-18
1.49495e-08,4.96933e-07,5.59884e-18
1.49495e-08,4.93902e-07,5.33672e-18
1.49495e-08,4.90909e-07,5.11518e-18
1.49495e-08,4.87952e-07,4.93625e-18
1.49495e-08,4.8503e-07,4.79975e-18
1.49495e-08,4.82143e-07,4.70423e-18
1.49495e-08,4.7929e-07,4.6476e-18
1.49495e-08,4.76471e-07,4.62758e-18
1.49495e-08,4.73684e-07,4.64175e-18
1.49495e-08,4.7093e-07,4.6875e-18
1.49495e-08,4.68208e-07,4.7617e-18
1.49495e-08,4.65517e-07,4.86057e-18
1.49495e-08,4.62857e-07,4.97959e-18
1.49495e-08,4.60227e-07,5.11372e-18
1.49495e-08,4.57627e-07,5.25777e-18
1.49495e-08,4.55056e-07,5.40697e-18
1.49495e-08,4.52514e-07,5.55753e-18
1.49495e-08,4.5e-07,5.70709e-18
1.56566e-08,1e-06,2.98532e-19
1.56566e-08,9.87805e-07,3.13587e-19
1.56566e-08,9.75904e-07,3.27854e-19
1.56566e-08,9.64286e-07,3.42559e-19
1.56566e-08,9.52941e-07,3.59052e-19
1.56566e-08,9.4186e-07,3.78364e-19
1.56566e-08,9.31034e-07,4.00881e-19
1.56566e-08,9.20455e-07,4.26242e-19
1.56566e-08,9.10112e-07,4.53483e-19
1.56566e-08,9e-07,4.81375e-19
1.56566e-08,8.9011e-07,5.08855e-19
1.56566e-08,8.80435e-07,5.3539e-19
1.56566e-08,8.70968e-07,5.61176e-19
1.56566e-08,8.61702e-07,5.87089e-19
1.56566e-08,8.52632e-07,6.14421e-19
1.56566e-08,8.4375e-07,6.44474e-19
1.56566e-08,8.35052e-07,6.78157e-19
1.56566e-08,8.26531e-07,7.15708e-19
1.56566e-08,8.18182e-07,7.5663e-19
1.56566e-08,8.1e-07,7.99874e-19
1.56566e-08,8.0198e-07,8.44206e-19
1.56566e-08,7.94118e-07,8.88637e-19
1.56566e-08,7.86408e-07,9.3279e-19
1.56566e-08,7.78846e-07,9.77066e-19
1.56566e-08,7.71429e-07,1.02257e-18
1.56566e-08,7.64151e-07,1.0708e-18
1.56566e-08,7.57009e-07,1.12318e-18
1.56566e-08,7.5e-07,1.18065e-18
1.56566e-08,7.43119e-07,1.24335e-18
1.56566e-08,7.36364e-07,1.3106e-18
1.56566e-08,7.2973e-07,1.38113e-18
1.56566e-08,7.23214e-07,1.45361e-18
1.56566e-08,7.16814e-07,1.52718e-18
1.56566e-08,7.10526e-07,1.60194e-18
1.56566e-08,7.04348e-07,1.67922e-18
1.56566e-08,6.98276e-07,1.76143e-18
1.56566e-08,6.92308e-07,1.85163e-18
1.56566e-08,6.86441e-07,1.9528e-18
1.56566e-08,6.80672e-07,2.06711e-18
1.56566e-08,6.75e-07,2.19528e-18
1.56566e-08,6.69421e-07,2.33634e-18
1.56566e-08,6.63934e-07,2.48792e-18
1.56566e-08,6.58537e-07,2.64686e-18
1.56566e-08,6.53226e-07,2.81032e-18
1.56566e-08,6.48e-07,2.97683e-18
1.56566e-08,6.42857e-07,3.14716e-18
1.56566e-08,6.37795e-07,3.32476e-18
1.56566e-08,6.32813e-07,3.51542e-18
1.56566e-08,6.27907e-07,3.72633e-18
1.56566e-08,6.23077e-07,3.96458e-18
1.56566e-08,6.18321e-07,4.23542e-18
1.56566e-08,6.13636e-07,4.54057e-18
1.56566e-08,6.09023e-07,4.87721e-18
1.56566e-08,6.04478e-07,5.23761e-18
1.56566e-08,6e-07,5.60991e-18
1.56566e-08,5.95588e-07,5.97969e-18
1.56566e-08,5.91241e-07,6.33227e-18
1.56566e-08,5.86957e-07,6.65518e-18
1.56566e-08,5.82734e-07,6.94047e-18
1.56566e-08,5.78571e-07,7.18622e-18
1.56566e-08,5.74468e-07,7.39703e-18
1.56566e-08,5.70423e-07,7.58325e-18
1.56566e-08,5.66434e-07,7.7591e-18
1.56566e-08,5.625e-07,7.93998e-18
1.56566e-08,5.58621e-07,8.13932e-18
1.56566e-08,5.54795e-07,8.36579e-18
1.56566e-08,5.5102e-07,8.62106e-18
1.56566e-08,5.47297e-07,8.89884e-18
1.56566e-08,5.43624e-07,9.18515e-18
1.56566e-08,5.4e-07,9.45992e-18
1.56566e-08,5.36424e-07,9.69967e-18
1.56566e-08,5.32895e-07,9.88073e-18
1.56566e-08,5.29412e-07,9.98253e-18
1.56566e-08,5.25974e-07,9.99048e-18
1.56566e-08,5.22581e-07,9.89791e-18
1.56566e-08,5.19231e-07,9.70684e-18
1.56566e-08,5.15924e-07,9.42761e-18
1.56566e-08,5.12658e-07,9.07735e-18
1.56566e-08,5.09434e-07,8.67773e-18
1.56566e-08,5.0625e-07,8.25236e-18
1.56566e-08,5.03106e-07,7.82425e-18
1.56566e-08,5e-07,7.4137e-18
1.56566e-08,4.96933e-07,7.03688e-18
1.56566e-08,4.93902e-07,6.70521e-18
1.56566e-08,4.90909e-07,6.42546e-18
1.56566e-08,4.87952e-07,6.20043e-18
1.56566e-08,4.8503e-07,6.02996e-18
1.56566e-08,4.82143e-07,5.91197e-18
1.56566e-08,4.7929e-07,5.84338e-18
1.56566e-08,4.76471e-07,5.82075e-18
1.56566e-08,4.73684e-07,5.8405e-18
1.56566e-08,4.7093e-07,5.89889e-18
1.56566e-08,4.68208e-07,5.99188e-18
1.56566e-08,4.65517e-07,6.11488e-18
1.56566e-08,4.62857e-07,6.26268e-18
1.56566e-08,4.60227e-07,6.42958e-18
1.56566e-08,4.57627e-07,6.6097e-18
1.56566e-08,4.55056e-07,6.79757e-18
1.56566e-08,4.52514e-07,6.98862e-18
1.56566e-08,4.5e-07,7.17973e-18
1.63636e-08,1e-06,3.32419e-19
1.63636e-08,9.87805e-07,3.51663e-19
1.63636e-08,9.75904e-07,3.70553e-19
1.63636e-08,9.64286e-07,3.89321e-19
1.63636e-08,9.52941e-07,4.08524e-19
1.63636e-08,9.4186e-07,4.28891e-19
1.63636e-08,9.31034e-07,4.51114e-19
1.63636e-08,9.20455e-07,4.75656e-19
1.63636e-08,9.10112e-07,5.02618e-19
1.63636e-08,9e-07,5.31715e-19
1.63636e-08,8.9011e-07,5.62366e-19
1.63636e-08,8.80435e-07,5.9388e-19
1.63636e-08,8.70968e-07,6.2567e-19
1.63636e-08,8.61702e-07,6.57451e-19
1.63636e-08,8.52632e-07,6.89354e-19
1.63636e-08,8.4375e-07,7.21915e-19
1.63636e-08,8.35052e-07,7.55957e-19
1.63636e-08,8.26531e-07,7.92378e-19
1.63636e-08,8.18182e-07,8.31913e-19
1.63636e-08,8.1e-07,8.74938e-19
1.63636e-08,8.0198e-07,9.21367e-19
1.63636e-08,7.94118e-07,9.70683e-19
1.63636e-08,7.86408e-07,1.02209e-18
1.63636e-08,7.78846e-07,1.07475e-18
1.63636e-08,7.71429e-07,1.12804e-18
1.63636e-08,7.64151e-07,1.18178e-18
1.63636e-08,7.57009e-07,1.2363e-18
1.63636e-08,7.5e-07,1.29244e-18
1.63636e-08,7.43119e-07,1.35132e-18
1.63636e-08,7.36364e-07,1.41415e-18
1.63636e-08,7.2973e-07,1.48191e-18
1.63636e-08,7.23214e-07,1.55514e-18
1.63636e-08,7.16814e-07,1.63391e-18
1.63636e-08,7.10526e-07,1.71782e-18
1.63636e-08,7.04348e-07,1.80626e-18
1.63636e-08,6.98276e-07,1.89872e-18
1.63636e-08,6.92308e-07,1.99502e-18
1.63636e-08,6.86441e-07,2.09563e-18
1.63636e-08,6.80672e-07,2.20162e-18
1.63636e-08,6.75e-07,2.31458e-18
1.63636e-08,6.69421e-07,2.43632e-18
1.63636e-08,6.63934e-07,2.56844e-18
1.63636e-08,6.58537e-07,2.71195e-18
1.63636e-08,6.53226e-07,2.86699e-18
1.63636e-08,6.48e-07,3.03278e-18
1.63636e-08,6.42857e-07,3.20787e-18
1.63636e-08,6.37795e-07,3.39056e-18
1.63636e-08,6.32813e-07,3.57958e-18
1.63636e-08,6.27907e-07,3.77472e-18
1.63636e-08,6.23077e-07,3.9774e-18
1.63636e-08,6.18321e-07,4.19083e-18
1.63636e-08,6.13636e-07,4.41992e-18
1.63636e-08,6.09023e-07,4.6706e-18
1.63636e-08,6.04478e-07,4.94887e-18
1.63636e-08,6e-07,5.25964e-18
1.63636e-08,5.95588e-07,5.6055e-18
1.63636e-08,5.91241e-07,5.98581e-18
1.63636e-08,5.86957e-07,6.39619e-18
1.63636e-08,5.82734e-07,6.8286e-18
1.63636e-08,5.78571e-07,7.27216e-18
1.63636e-08,5.74468e-07,7.7143e-18
1.63636e-08,5.70423e-07,8.14247e-18
1.63636e-08,5.66434e-07,8.54577e-18
1.63636e-08,5.625e-07,8.91641e-18
1.63636e-08,5.58621e-07,9.25055e-18
1.63636e-08,5.54795e-07,9.54856e-18
1.63636e-08,5.5102e-07,9.81434e-18
1.63636e-08,5.47297e-07,1.00541e-17
1.63636e-08,5.43624e-07,1.02743e-17
1.63636e-08,5.4e-07,1.04799e-17
1.63636e-08,5.36424e-07,1.06727e-17
1.63636e-08,5.32895e-07,1.08497e-17
1.63636e-08,5.29412e-07,1.10029e-17
1.63636e-08,5.25974e-07,1.11201e-17
1.63636e-08,5.22581e-07,1.11862e-17
1.63636e-08,5.19231e-07,1.11854e-17
1.63636e-08,5.15924e-07,1.11043e-17
1.63636e-08,5.12658e-07,1.09339e-17
1.63636e-08,5.09434e-07,1.06724e-17
1.63636e-08,5.0625e-07,1.03261e-17
1.63636e-08,5.03106e-07,9.90981e-18
1.63636e-08,5e-07,9.44578e-18
1.63636e-08,4.96933e-07,8.96153e-18
1.63636e-08,4.93902e-07,8.487e-18
1.63636e-08,4.90909e-07,8.05124e-18
1.63636e-08,4.87952e-07,7.67921e-18
1.63636e-08,4.8503e-07,7.3891e-18
1.63636e-08,4.82143e-07,7.19069e-18
1.63636e-08,4.7929e-07,7.08483e-18
1.63636e-08,4.76471e-07,7.06419e-18
1.63636e-08,4.73684e-07,7.11508e-18
1.63636e-08,4.7093e-07,7.22e-18
1.63636e-08,4.68208e-07,7.36058e-18
1.63636e-08,4.65517e-07,7.52031e-18
1.63636e-08,4.62857e-07,7.68671e-18
1.63636e-08,4.60227e-07,7.8526e-18
1.63636e-08,4.57627e-07,8.01637e-18
1.63636e-08,4.55056e-07,8.18113e-18
1.63636e-08,4.52514e-07,8.35309e-18
1.63636e-08,4.5e-07,8.53953e-18
1.70707e-08,1e-06,4.22196e-19
1.70707e-08,9.87805e-07,4.41863e-19
1.70707e-08,9.75904e-07,4.64284e-19
1.70707e-08,9.64286e-07,4.90444e-19
1.70707e-08,9.52941e-07,5.20363e-19
1.70707e-08,9.4186e-07,5.53147e-19
1.70707e-08,9.31034e-07,5.8735e-19
1.70707e-08,9.20455e-07,6.21532e-19
1.70707e-08,9.10112e-07,6.54802e-19
1.70707e-08,9e-07,6.87147e-19
1.70707e-08,8.9011e-07,7.19447e-19
1.70707e-08,8.80435e-07,7.53169e-19
1.70707e-08,8.70968e-07,7.89857e-19
1.70707e-08,8.61702e-07,8.30601e-19
1.70707e-08,8.52632e-07,8.75669e-19
1.70707e-08,8.4375e-07,9.24444e-19
1.70707e-08,8.35052e-07,9.75672e-19
1.70707e-08,8.26531e-07,1.02794e-18
1.70707e-08,8.18182e-07,1.08024e-18
1.70707e-08,8.1e-07,1.13233e-18
1.70707e-08,8.0198e-07,1.18495e-18
1.70707e-08,7.94118e-07,1.23955e-18
1.70707e-08,7.86408e-07,1.29789e-18
1.70707e-08,7.78846e-07,1.3614e-18
1.70707e-08,7.71429e-07,1.43075e-18
1.70707e-08,7.64151e-07,1.50558e-18
1.70707e-08,7.57009e-07,1.58463e-18
1.70707e-08,7.5e-07,1.66614e-18
1.70707e-08,7.43119e-07,1.74857e-18
1.70707e-08,7.36364e-07,1.83114e-18
1.70707e-08,7.2973e-07,1.91427e-18
1.70707e-08,7.23214e-07,1.99962e-18
1.70707e-08,7.16814e-07,2.08979e-18
1.70707e-08,7.10526e-07,2.1876e-18
1.70707e-08,7.04348e-07,2.29546e-18
1.70707e-08,6.98276e-07,2.41468e-18
1.70707e-08,6.92308e-07,2.54525e-18
1.70707e-08,6.86441e-07,2.68595e-18
1.70707e-08,6.80672e-07,2.83493e-18
1.70707e-08,6.75e-07,2.99039e-18
1.70707e-08,6.69421e-07,3.15139e-18
1.70707e-08,6.63934e-07,3.3183e-18
1.70707e-08,6.58537e-07,3.49288e-18
1.70707e-08,6.53226e-07,3.67789e-18
1.70707e-08,6.48e-07,3.87637e-18
1.70707e-08,6.42857e-07,4.09077e-18
1.70707e-08,6.37795e-07,4.32236e-18
1.70707e-08,6.32813e-07,4.57097e-18
1.70707e-08,6.27907e-07,4.83533e-18
1.70707e-08,6.23077e-07,5.11395e-18
1.70707e-08,6.18321e-07,5.40619e-18
1.70707e-08,6.13636e-07,5.71338e-18
1.70707e-08,6.09023e-07,6.0394e-18
1.70707e-08,6.04478e-07,6.39053e-18
1.70707e-08,6e-07,6.77448e-18
1.70707e-08,5.95588e-07,7.19857e-18
1.70707e-08,5.91241e-07,7.66759e-18
1.70707e-08,5.86957e-07,8.18167e-18
1.70707e-08,5.82734e-07,8.7349e-18
1.70707e-08,5.78571e-07,9.31496e-18
1.70707e-08,5.74468e-07,9.90419e-18
1.70707e-08,5.70423e-07,1.04819e-17
1.70707e-08,5.66434e-07,1.10274e-17
1.70707e-08,5.625e-07,1.15239e-17
1.70707e-08,5.58621e-07,1.19608e-17
1.70707e-08,5.54795e-07,1.23358e-17
1.70707e-08,5.5102e-07,1.2655e-17
1.70707e-08,5.47297e-07,1.29309e-17
1.70707e-08,5.43624e-07,1.31791e-17
1.70707e-08,5.4e-07,1.34141e-17
1.70707e-08,5.36424e-07,1.36451e-17
1.70707e-08,5.32895e-07,1.38725e-17
1.70707e-08,5.29412e-07,1.40863e-17
1.70707e-08,5.25974e-07,1.4267e-17
1.70707e-08,5.22581e-07,1.43878e-17
1.70707e-08,5.19231e-07,1.44197e-17
1.70707e-08,5.15924e-07,1.43369e-17
1.70707e-08,5.12658e-07,1.41221e-17
1.70707e-08,5.09434e-07,1.3771e-17
1.70707e-08,5.0625e-07,1.32947e-17
1.70707e-08,5.03106e-07,1.27187e-17
1.70707e-08,5e-07,1.20812e-17
1.70707e-08,4.96933e-07,1.1427e-17
1.70707e-08,4.93902e-07,1.08023e-17
1.70707e-08,4.90909e-07,1.02482e-17
1.70707e-08,4.87952e-07,9.79556e-18
1.70707e-08,4.8503e-07,9.4617e-18
1.70707e-08,4.82143e-07,9.24981e-18
1.70707e-08,4.7929e-07,9.15032e-18
1.70707e-08,4.76471e-07,9.14447e-18
1.70707e-08,4.73684e-07,9.20901e-18
1.70707e-08,4.7093e-07,9.32101e-18
1.70707e-08,4.68208e-07,9.46192e-18
1.70707e-08,4.65517e-07,9.6201e-18
1.70707e-08,4.62857e-07,9.79137e-18
1.70707e-08,4.60227e-07,9.97792e-18
1.70707e-08,4.57627e-07,1.01857e-17
1.70707e-08,4.55056e-07,1.0421e-17
1.70707e-08,4.52514e-07,1.06881e-17
1.70707e-08,4.5e-07,1.09863e-17
1.77778e-08,1e-06,5.42682e-19
1.77778e-08,9.87805e-07,5.72932e-19
1.77778e-08,9.75904e-07,6.0644e-19
1.77778e-08,9.64286e-07,6.42945e-19
1.77778e-08,9.52941e-07,6.81637e-19
1.77778e-08,9.4186e-07,7.21464e-19
1.77778e-08,9.31034e-07,7.61535e-19
1.77778e-08,9.20455e-07,8.01473e-19
1.77778e-08,9.10112e-07,8.4159e-19
1.77778e-08,9e-07,8.82829e-19
1.77778e-08,8.9011e-07,9.2647e-19
1.77778e-08,8.80435e-07,9.7372e-19
1.77778e-08,8.70968e-07,1.02531e-18
1.77778e-08,8.61702e-07,1.08124e-18
1.77778e-08,8.52632e-07,1.14082e-18
1.77778e-08,8.4375e-07,1.20287e-18
1.77778e-08,8.35052e-07,1.26618e-18
1.77778e-08,8.26531e-07,1.32999e-18
1.77778e-08,8.18182e-07,1.3943e-18
1.77778e-08,8.1e-07,1.45998e-18
1.77778e-08,8.0198e-07,1.52855e-18
1.77778e-08,7.94118e-07,1.60176e-18
1.77778e-08,7.86408e-07,1.68104e-18
1.77778e-08,7.78846e-07,1.76704e-18
1.77778e-08,7.71429e-07,1.8594e-18
1.77778e-08,7.64151e-07,1.95685e-18
1.77778e-08,7.57009e-07,2.0576e-18
1.77778e-08,7.5e-07,2.16e-18
1.77778e-08,7.43119e-07,2.2631e-18
1.77778e-08,7.36364e-07,2.36716e-18
1.77778e-08,7.2973e-07,2.47376e-18
1.77778e-08,7.23214e-07,2.58549e-18
1.77778e-08,7.16814e-07,2.70542e-18
1.77778e-08,7.10526e-07,2.83635e-18
1.77778e-08,7.04348e-07,2.98012e-18
1.77778e-08,6.98276e-07,3.13728e-18
1.77778e-08,6.92308e-07,3.30703e-18
1.77778e-08,6.86441e-07,3.48775e-18
1.77778e-08,6.80672e-07,3.67763e-18
1.77778e-08,6.75e-07,3.87552e-18
1.77778e-08,6.69421e-07,4.08151e-18
1.77778e-08,6.63934e-07,4.29718e-18
1.77778e-08,6.58537e-07,4.5253e-18
1.77778e-08,6.53226e-07,4.76921e-18
1.77778e-08,6.48e-07,5.03192e-18
1.77778e-08,6.42857e-07,5.31529e-18
1.77778e-08,6.37795e-07,5.6196e-18
1.77778e-08,6.32813e-07,5.94371e-18
1.77778e-08,6.27907e-07,6.28574e-18
1.77778e-08,6.23077e-07,6.64431e-18
1.77778e-08,6.18321e-07,7.01985e-18
1.77778e-08,6.13636e-07,7.41563e-18
1.77778e-08,6.09023e-07,7.83811e-18
1.77778e-08,6.04478e-07,8.29636e-18
1.77778e-08,6e-07,8.80045e-18
1.77778e-08,5.95588e-07,9.35908e-18
1.77778e-08,5.91241e-07,9.97697e-18
1.77778e-08,5.86957e-07,1.06525e-17
1.77778e-08,5.82734e-07,1.13764e-17
1.77778e-08,5.78571e-07,1.21316e-17
1.77778e-08,5.74468e-07,1.28951e-17
1.77778e-08,5.70423e-07,1.36406e-17
1.77778e-08,5.66434e-07,1.43431e-17
1.77778e-08,5.625e-07,1.49821e-17
1.77778e-08,5.58621e-07,1.55457e-17
1.77778e-08,5.54795e-07,1.6032e-17
1.77778e-08,5.5102e-07,1.64488e-17
1.77778e-08,5.47297e-07,1.68116e-17
1.77778e-08,5.43624e-07,1.71391e-17
1.77778e-08,5.4e-07,1.74482e-17
1.77778e-08,5.36424e-07,1.77494e-17
1.77778e-08,5.32895e-07,1.8042e-17
1.77778e-08,5.29412e-07,1.83132e-17
1.77778e-08,5.25974e-07,1.85384e-17
1.77778e-08,5.22581e-07,1.86845e-17
1.77778e-08,5.19231e-07,1.87158e-17
1.77778e-08,5.15924e-07,1.86005e-17
1.77778e-08,5.12658e-07,1.83175e-17
1.77778e-08,5.09434e-07,1.78613e-17
1.77778e-08,5.0625e-07,1.72454e-17
1.77778e-08,5.03106e-07,1.65018e-17
1.77778e-08,5e-07,1.56778e-17
1.77778e-08,4.96933e-07,1.483e-17
1.77778e-08,4.93902e-07,1.40175e-17
