r_p,wavelength,scat_sigma
1.42424e-08,4.5e-07,4.37309e-18
1.42424e-08,4.55556e-07,4.10065e-18
1.42424e-08,4.61111e-07,3.88519e-18
1.42424e-08,4.66667e-07,3.72322e-18
1.42424e-08,4.72222e-07,3.60512e-18
1.42424e-08,4.77778e-07,3.54782e-18
1.42424e-08,4.83333e-07,3.60283e-18
1.42424e-08,4.88889e-07,3.83011e-18
1.42424e-08,4.94444e-07,4.25723e-18
1.42424e-08,5e-07,4.8526e-18
1.42424e-08,5.05556e-07,5.52909e-18
1.42424e-08,5.11111e-07,6.17405e-18
1.42424e-08,5.16667e-07,6.68753e-18
1.42424e-08,5.22222e-07,7.01036e-18
1.42424e-08,5.27778e-07,7.13216e-18
1.42424e-08,5.33333e-07,7.08116e-18
1.42424e-08,5.38889e-07,6.90465e-18
1.42424e-08,5.44444e-07,6.65009e-18
1.42424e-08,5.5e-07,6.35333e-18
1.42424e-08,5.55556e-07,6.03548e-18
1.42424e-08,5.61111e-07,5.70597e-18
1.42424e-08,5.66667e-07,5.36823e-18
1.42424e-08,5.72222e-07,5.02463e-18
1.42424e-08,5.77778e-07,4.67922e-18
1.42424e-08,5.83333e-07,4.33805e-18
1.42424e-08,5.88889e-07,4.00805e-18
1.42424e-08,5.94444e-07,3.69556e-18
1.42424e-08,6e-07,3.40522e-18
1.42424e-08,6.05556e-07,3.13954e-18
1.42424e-08,6.11111e-07,2.89908e-18
1.42424e-08,6.16667e-07,2.68299e-18
1.42424e-08,6.22222e-07,2.48953e-18
1.42424e-08,6.27778e-07,2.31653e-18
1.42424e-08,6.33333e-07,2.16161e-18
1.42424e-08,6.38889e-07,2.02239e-18
1.42424e-08,6.44444e-07,1.89653e-18
1.42424e-08,6.5e-07,1.78187e-18
1.42424e-08,6.55556e-07,1.67653e-18
1.42424e-08,6.61111e-07,1.57899e-18
1.42424e-08,6.66667e-07,1.4882e-18
1.42424e-08,6.72222e-07,1.40357e-18
1.42424e-08,6.77778e-07,1.32486e-18
1.42424e-08,6.83333e-07,1.25206e-18
1.42424e-08,6.88889e-07,1.18526e-18
1.42424e-08,6.94444e-07,1.12444e-18
1.42424e-08,7e-07,1.0694e-18
1.42424e-08,7.05556e-07,1.01973e-18
1.42424e-08,7.11111e-07,9.7479e-19
1.42424e-08,7.16667e-07,9.3381e-19
1.42424e-08,7.22222e-07,8.95975e-19
1.42424e-08,7.27778e-07,8.60524e-19
1.42424e-08,7.33333e-07,8.26835e-19
1.42424e-08,7.38889e-07,7.94472e-19
1.42424e-08,7.44444e-07,7.63196e-19
1.42424e-08,7.5e-07,7.32945e-19
1.42424e-08,7.55556e-07,7.03785e-19
1.42424e-08,7.61111e-07,6.75857e-19
1.42424e-08,7.66667e-07,6.49314e-19
1.42424e-08,7.72222e-07,6.24273e-19
1.42424e-08,7.77778e-07,6.00788e-19
1.42424e-08,7.83333e-07,5.78833e-19
1.42424e-08,7.88889e-07,5.58305e-19
1.42424e-08,7.94444e-07,5.39047e-19
1.42424e-08,8e-07,5.20865e-19
1.42424e-08,8.05556e-07,5.03563e-19
1.42424e-08,8.11111e-07,4.86963e-19
1.42424e-08,8.16667e-07,4.70923e-19
1.42424e-08,8.22222e-07,4.5535e-19
1.42424e-08,8.27778e-07,4.40203e-19
1.42424e-08,8.33333e-07,4.25481e-19
1.42424e-08,8.38889e-07,4.11219e-19
1.42424e-08,8.44444e-07,3.97472e-19
1.42424e-08,8.5e-07,3.84297e-19
1.42424e-08,8.55556e-07,3.71746e-19
1.42424e-08,8.61111e-07,3.59853e-19
1.42424e-08,8.66667e-07,3.48625e-19
1.42424e-08,8.72222e-07,3.38047e-19
1.42424e-08,8.77778e-07,3.28077e-19
1.42424e-08,8.83333e-07,3.18653e-19
1.42424e-08,8.88889e-07,3.09703e-19
1.42424e-08,8.94444e-07,3.01146e-19
1.42424e-08,9e-07,2.92907e-19
1.42424e-08,9.05556e-07,2.84915e-19
1.42424e-08,9.11111e-07,2.77117e-19
1.42424e-08,9.16667e-07,2.69474e-19
1.42424e-08,9.22222e-07,2.61964e-19
1.42424e-08,9.27778e-07,2.54585e-19
1.42424e-08,9.33333e-07,2.47347e-19
1.42424e-08,9.38889e-07,2.4027e-19
1.42424e-08,9.44444e-07,2.33384e-19
1.42424e-08,9.5e-07,2.26719e-19
1.42424e-08,9.55556e-07,2.20306e-19
1.42424e-08,9.61111e-07,2.14168e-19
1.42424e-08,9.66667e-07,2.08324e-19
1.42424e-08,9.72222e-07,2.02781e-19
1.42424e-08,9.77778e-07,1.97538e-19
1.42424e-08,9.83333e-07,1.92584e-19
1.42424e-08,9.88889e-07,1.87898e-19
1.42424e-08,9.94444e-07,1.83453e-19
1.42424e-08,1e-06,1.79218e-19
1.49495e-08,4.5e-07,5.75975e-18
1.49495e-08,4.55556e-07,5.42889e-18
1.49495e-08,4.61111e-07,5.13058e-18
1.49495e-08,4.66667e-07,4.8817e-18
1.49495e-08,4.72222e-07,4.71376e-18
1.49495e-08,4.77778e-07,4.66619e-18
1.49495e-08,4.83333e-07,4.77578e-18
1.49495e-08,4.88889e-07,5.06677e-18
1.49495e-08,4.94444e-07,5.54337e-18
1.49495e-08,5e-07,6.18468e-18
1.49495e-08,5.05556e-07,6.94262e-18
1.49495e-08,5.11111e-07,7.74459e-18
1.49495e-08,5.16667e-07,8.5023e-18
1.49495e-08,5.22222e-07,9.12626e-18
1.49495e-08,5.27778e-07,9.54255e-18
1.49495e-08,5.33333e-07,9.7071e-18
1.49495e-08,5.38889e-07,9.61296e-18
1.49495e-08,5.44444e-07,9.28872e-18
1.49495e-08,5.5e-07,8.78899e-18
1.49495e-08,5.55556e-07,8.18045e-18
1.49495e-08,5.61111e-07,7.52776e-18
1.49495e-08,5.66667e-07,6.883e-18
1.49495e-08,5.72222e-07,6.2804e-18
1.49495e-08,5.77778e-07,5.73645e-18
1.49495e-08,5.83333e-07,5.25377e-18
1.49495e-08,5.88889e-07,4.82668e-18
1.49495e-08,5.94444e-07,4.4464e-18
1.49495e-08,6e-07,4.10479e-18
1.49495e-08,6.05556e-07,3.79606e-18
1.49495e-08,6.11111e-07,3.51689e-18
1.49495e-08,6.16667e-07,3.26548e-18
1.49495e-08,6.22222e-07,3.04043e-18
1.49495e-08,6.27778e-07,2.83984e-18
1.49495e-08,6.33333e-07,2.66093e-18
1.49495e-08,6.38889e-07,2.50022e-18
1.49495e-08,6.44444e-07,2.35406e-18
1.49495e-08,6.5e-07,2.21913e-18
1.49495e-08,6.55556e-07,2.09299e-18
1.49495e-08,6.61111e-07,1.9742e-18
1.49495e-08,6.66667e-07,1.86228e-18
1.49495e-08,6.72222e-07,1.75742e-18
1.49495e-08,6.77778e-07,1.66016e-18
1.49495e-08,6.83333e-07,1.57096e-18
1.49495e-08,6.88889e-07,1.48997e-18
1.49495e-08,6.94444e-07,1.41691e-18
1.49495e-08,7e-07,1.35108e-18
1.49495e-08,7.05556e-07,1.29145e-18
1.49495e-08,7.11111e-07,1.23685e-18
1.49495e-08,7.16667e-07,1.18616e-18
1.49495e-08,7.22222e-07,1.13842e-18
1.49495e-08,7.27778e-07,1.09294e-18
1.49495e-08,7.33333e-07,1.0493e-18
1.49495e-08,7.38889e-07,1.00735e-18
1.49495e-08,7.44444e-07,9.67112e-19
1.49495e-08,7.5e-07,9.28721e-19
1.49495e-08,7.55556e-07,8.92314e-19
1.49495e-08,7.61111e-07,8.57986e-19
1.49495e-08,7.66667e-07,8.25746e-19
1.49495e-08,7.72222e-07,7.95505e-19
1.49495e-08,7.77778e-07,7.6709e-19
1.49495e-08,7.83333e-07,7.40271e-19
1.49495e-08,7.88889e-07,7.14795e-19
1.49495e-08,7.94444e-07,6.90427e-19
1.49495e-08,8e-07,6.6697e-19
1.49495e-08,8.05556e-07,6.44289e-19
1.49495e-08,8.11111e-07,6.22313e-19
1.49495e-08,8.16667e-07,6.01032e-19
1.49495e-08,8.22222e-07,5.8048e-19
1.49495e-08,8.27778e-07,5.60721e-19
1.49495e-08,8.33333e-07,5.41825e-19
1.49495e-08,8.38889e-07,5.2385e-19
1.49495e-08,8.44444e-07,5.0683e-19
1.49495e-08,8.5e-07,4.90767e-19
1.49495e-08,8.55556e-07,4.75626e-19
1.49495e-08,8.61111e-07,4.6134e-19
1.49495e-08,8.66667e-07,4.47814e-19
1.49495e-08,8.72222e-07,4.34941e-19
1.49495e-08,8.77778e-07,4.22607e-19
1.49495e-08,8.83333e-07,4.10704e-19
1.49495e-08,8.88889e-07,3.99142e-19
1.49495e-08,8.94444e-07,3.8785e-19
1.49495e-08,9e-07,3.76784e-19
1.49495e-08,9.05556e-07,3.65926e-19
1.49495e-08,9.11111e-07,3.55279e-19
1.49495e-08,9.16667e-07,3.4487e-19
1.49495e-08,9.22222e-07,3.34735e-19
1.49495e-08,9.27778e-07,3.2492e-19
1.49495e-08,9.33333e-07,3.15469e-19
1.49495e-08,9.38889e-07,3.06424e-19
1.49495e-08,9.44444e-07,2.97813e-19
1.49495e-08,9.5e-07,2.89652e-19
1.49495e-08,9.55556e-07,2.81943e-19
1.49495e-08,9.61111e-07,2.74672e-19
1.49495e-08,9.66667e-07,2.67809e-19
1.49495e-08,9.72222e-07,2.61315e-19
1.49495e-08,9.77778e-07,2.55141e-19
1.49495e-08,9.83333e-07,2.49232e-19
1.49495e-08,9.88889e-07,2.43535e-19
1.49495e-08,9.94444e-07,2.37995e-19
1.49495e-08,1e-06,2.32568e-19
1.56566e-08,4.5e-07,5.80322e-18
1.56566e-08,4.55556e-07,5.44844e-18
1.56566e-08,4.61111e-07,5.1651e-18
1.56566e-08,4.66667e-07,4.97079e-18
1.56566e-08,4.72222e-07,4.8511e-18
1.56566e-08,4.77778e-07,4.80928e-18
1.56566e-08,4.83333e-07,4.89725e-18
1.56566e-08,4.88889e-07,5.18689e-18
1.56566e-08,4.94444e-07,5.70243e-18
1.56566e-08,5e-07,6.37145e-18
1.56566e-08,5.05556e-07,7.03675e-18
1.56566e-08,5.11111e-07,7.52388e-18
1.56566e-08,5.16667e-07,7.72129e-18
1.56566e-08,5.22222e-07,7.62582e-18
1.56566e-08,5.27778e-07,7.33233e-18
1.56566e-08,5.33333e-07,6.97976e-18
1.56566e-08,5.38889e-07,6.68666e-18
1.56566e-08,5.44444e-07,6.50777e-18
1.56566e-08,5.5e-07,6.42663e-18
1.56566e-08,5.55556e-07,6.37927e-18
1.56566e-08,5.61111e-07,6.2916e-18
1.56566e-08,5.66667e-07,6.11174e-18
1.56566e-08,5.72222e-07,5.82555e-18
1.56566e-08,5.77778e-07,5.45402e-18
1.56566e-08,5.83333e-07,5.03842e-18
1.56566e-08,5.88889e-07,4.62233e-18
1.56566e-08,5.94444e-07,4.23809e-18
1.56566e-08,6e-07,3.90107e-18
1.56566e-08,6.05556e-07,3.61143e-18
1.56566e-08,6.11111e-07,3.3601e-18
1.56566e-08,6.16667e-07,3.13568e-18
1.56566e-08,6.22222e-07,2.92933e-18
1.56566e-08,6.27778e-07,2.73677e-18
1.56566e-08,6.33333e-07,2.55769e-18
1.56566e-08,6.38889e-07,2.39371e-18
1.56566e-08,6.44444e-07,2.24623e-18
1.56566e-08,6.5e-07,2.11506e-18
1.56566e-08,6.55556e-07,1.99816e-18
1.56566e-08,6.61111e-07,1.89223e-18
1.56566e-08,6.66667e-07,1.79383e-18
1.56566e-08,6.72222e-07,1.70031e-18
1.56566e-08,6.77778e-07,1.61042e-18
1.56566e-08,6.83333e-07,1.5243e-18
1.56566e-08,6.88889e-07,1.4431e-18
1.56566e-08,6.94444e-07,1.36826e-18
1.56566e-08,7e-07,1.30091e-18
1.56566e-08,7.05556e-07,1.24143e-18
1.56566e-08,7.11111e-07,1.18926e-18
1.56566e-08,7.16667e-07,1.1431e-18
1.56566e-08,7.22222e-07,1.10116e-18
1.56566e-08,7.27778e-07,1.06167e-18
1.56566e-08,7.33333e-07,1.02314e-18
1.56566e-08,7.38889e-07,9.84686e-19
1.56566e-08,7.44444e-07,9.46048e-19
1.56566e-08,7.5e-07,9.07537e-19
1.56566e-08,7.55556e-07,8.69845e-19
1.56566e-08,7.61111e-07,8.338e-19
1.56566e-08,7.66667e-07,8.00144e-19
1.56566e-08,7.72222e-07,7.69359e-19
1.56566e-08,7.77778e-07,7.4158e-19
1.56566e-08,7.83333e-07,7.16589e-19
1.56566e-08,7.88889e-07,6.93888e-19
1.56566e-08,7.94444e-07,6.72814e-19
1.56566e-08,8e-07,6.52673e-19
1.56566e-08,8.05556e-07,6.32862e-19
1.56566e-08,8.11111e-07,6.12959e-19
1.56566e-08,8.16667e-07,5.92768e-19
1.56566e-08,8.22222e-07,5.72325e-19
1.56566e-08,8.27778e-07,5.51853e-19
1.56566e-08,8.33333e-07,5.31705e-19
1.56566e-08,8.38889e-07,5.12282e-19
1.56566e-08,8.44444e-07,4.93959e-19
1.56566e-08,8.5e-07,4.77026e-19
1.56566e-08,8.55556e-07,4.61639e-19
1.56566e-08,8.61111e-07,4.47813e-19
1.56566e-08,8.66667e-07,4.35418e-19
1.56566e-08,8.72222e-07,4.24215e-19
1.56566e-08,8.77778e-07,4.13885e-19
1.56566e-08,8.83333e-07,4.04084e-19
1.56566e-08,8.88889e-07,3.94478e-19
1.56566e-08,8.94444e-07,3.84791e-19
1.56566e-08,9e-07,3.74826e-19
1.56566e-08,9.05556e-07,3.64485e-19
1.56566e-08,9.11111e-07,3.53765e-19
1.56566e-08,9.16667e-07,3.42756e-19
1.56566e-08,9.22222e-07,3.31616e-19
1.56566e-08,9.27778e-07,3.2055e-19
1.56566e-08,9.33333e-07,3.09781e-19
1.56566e-08,9.38889e-07,2.99522e-19
1.56566e-08,9.44444e-07,2.89956e-19
1.56566e-08,9.5e-07,2.81214e-19
1.56566e-08,9.55556e-07,2.73368e-19
1.56566e-08,9.61111e-07,2.66422e-19
1.56566e-08,9.66667e-07,2.60323e-19
1.56566e-08,9.72222e-07,2.54959e-19
1.56566e-08,9.77778e-07,2.50179e-19
1.56566e-08,9.83333e-07,2.45806e-19
1.56566e-08,9.88889e-07,2.41654e-19
1.56566e-08,9.94444e-07,2.37543e-19
1.56566e-08,1e-06,2.33314e-19
1.63636e-08,4.5e-07,8.26282e-18
1.63636e-08,4.55556e-07,7.80733e-18
1.63636e-08,4.61111e-07,7.38177e-18
1.63636e-08,4.66667e-07,7.00686e-18
1.63636e-08,4.72222e-07,6.74615e-18
1.63636e-08,4.77778e-07,6.65371e-18
1.63636e-08,4.83333e-07,6.74745e-18
1.63636e-08,4.88889e-07,7.02469e-18
1.63636e-08,4.94444e-07,7.47081e-18
1.63636e-08,5e-07,8.0305e-18
1.63636e-08,5.05556e-07,8.57768e-18
1.63636e-08,5.11111e-07,8.94202e-18
1.63636e-08,5.16667e-07,9.00011e-18
1.63636e-08,5.22222e-07,8.77047e-18
1.63636e-08,5.27778e-07,8.4351e-18
1.63636e-08,5.33333e-07,8.2595e-18
1.63636e-08,5.38889e-07,8.4551e-18
1.63636e-08,5.44444e-07,9.06612e-18
1.63636e-08,5.5e-07,9.94412e-18
1.63636e-08,5.55556e-07,1.08175e-17
1.63636e-08,5.61111e-07,1.1411e-17
1.63636e-08,5.66667e-07,1.15524e-17
1.63636e-08,5.72222e-07,1.1219e-17
1.63636e-08,5.77778e-07,1.05179e-17
1.63636e-08,5.83333e-07,9.6211e-18
1.63636e-08,5.88889e-07,8.69489e-18
1.63636e-08,5.94444e-07,7.85128e-18
1.63636e-08,6e-07,7.13467e-18
1.63636e-08,6.05556e-07,6.53682e-18
1.63636e-08,6.11111e-07,6.02473e-18
1.63636e-08,6.16667e-07,5.56602e-18
1.63636e-08,6.22222e-07,5.14256e-18
1.63636e-08,6.27778e-07,4.75158e-18
1.63636e-08,6.33333e-07,4.3987e-18
1.63636e-08,6.38889e-07,4.08926e-18
1.63636e-08,6.44444e-07,3.82266e-18
1.63636e-08,6.5e-07,3.59151e-18
1.63636e-08,6.55556e-07,3.38454e-18
1.63636e-08,6.61111e-07,3.19104e-18
1.63636e-08,6.66667e-07,3.00433e-18
1.63636e-08,6.72222e-07,2.82307e-18
1.63636e-08,6.77778e-07,2.65024e-18
1.63636e-08,6.83333e-07,2.49076e-18
1.63636e-08,6.88889e-07,2.34886e-18
1.63636e-08,6.94444e-07,2.22623e-18
1.63636e-08,7e-07,2.12144e-18
1.63636e-08,7.05556e-07,2.03064e-18
1.63636e-08,7.11111e-07,1.94882e-18
1.63636e-08,7.16667e-07,1.87139e-18
1.63636e-08,7.22222e-07,1.79526e-18
1.63636e-08,7.27778e-07,1.71925e-18
1.63636e-08,7.33333e-07,1.64399e-18
1.63636e-08,7.38889e-07,1.57117e-18
1.63636e-08,7.44444e-07,1.50272e-18
1.63636e-08,7.5e-07,1.4401e-18
1.63636e-08,7.55556e-07,1.38384e-18
1.63636e-08,7.61111e-07,1.33345e-18
1.63636e-08,7.66667e-07,1.28762e-18
1.63636e-08,7.72222e-07,1.24466e-18
1.63636e-08,7.77778e-07,1.20296e-18
1.63636e-08,7.83333e-07,1.16134e-18
1.63636e-08,7.88889e-07,1.1193e-18
1.63636e-08,7.94444e-07,1.07698e-18
1.63636e-08,8e-07,1.0351e-18
1.63636e-08,8.05556e-07,9.94612e-19
1.63636e-08,8.11111e-07,9.56514e-19
1.63636e-08,8.16667e-07,9.21548e-19
1.63636e-08,8.22222e-07,8.90058e-19
1.63636e-08,8.27778e-07,8.6194e-19
1.63636e-08,8.33333e-07,8.36685e-19
1.63636e-08,8.38889e-07,8.13505e-19
1.63636e-08,8.44444e-07,7.91503e-19
1.63636e-08,8.5e-07,7.69838e-19
1.63636e-08,8.55556e-07,7.47871e-19
1.63636e-08,8.61111e-07,7.25248e-19
1.63636e-08,8.66667e-07,7.01931e-19
1.63636e-08,8.72222e-07,6.78171e-19
1.63636e-08,8.77778e-07,6.54429e-19
1.63636e-08,8.83333e-07,6.31275e-19
1.63636e-08,8.88889e-07,6.09283e-19
1.63636e-08,8.94444e-07,5.88929e-19
1.63636e-08,9e-07,5.7052e-19
1.63636e-08,9.05556e-07,5.5416e-19
1.63636e-08,9.11111e-07,5.39736e-19
1.63636e-08,9.16667e-07,5.26957e-19
1.63636e-08,9.22222e-07,5.15394e-19
1.63636e-08,9.27778e-07,5.04554e-19
1.63636e-08,9.33333e-07,4.93942e-19
1.63636e-08,9.38889e-07,4.83126e-19
1.63636e-08,9.44444e-07,4.71785e-19
1.63636e-08,9.5e-07,4.59738e-19
1.63636e-08,9.55556e-07,4.46955e-19
1.63636e-08,9.61111e-07,4.3355e-19
1.63636e-08,9.66667e-07,4.19751e-19
1.63636e-08,9.72222e-07,4.0587e-19
1.63636e-08,9.77778e-07,3.92254e-19
1.63636e-08,9.83333e-07,3.79249e-19
1.63636e-08,9.88889e-07,3.67156e-19
1.63636e-08,9.94444e-07,3.56202e-19
1.63636e-08,1e-06,3.46521e-19
1.70707e-08,4.5e-07,1.18232e-17
1.70707e-08,4.55556e-07,1.11688e-17
1.70707e-08,4.61111e-07,1.06401e-17
1.70707e-08,4.66667e-07,1.01582e-17
1.70707e-08,4.72222e-07,9.74244e-18
1.70707e-08,4.77778e-07,9.53438e-18
1.70707e-08,4.83333e-07,9.68334e-18
1.70707e-08,4.88889e-07,1.02196e-17
1.70707e-08,4.94444e-07,1.1024e-17
1.70707e-08,5e-07,1.18918e-17
1.70707e-08,5.05556e-07,1.26172e-17
1.70707e-08,5.11111e-07,1.30407e-17
1.70707e-08,5.16667e-07,1.30604e-17
1.70707e-08,5.22222e-07,1.26423e-17
1.70707e-08,5.27778e-07,1.18448e-17
1.70707e-08,5.33333e-07,1.08425e-17
1.70707e-08,5.38889e-07,9.91117e-18
1.70707e-08,5.44444e-07,9.35813e-18
1.70707e-08,5.5e-07,9.41694e-18
1.70707e-08,5.55556e-07,1.01534e-17
1.70707e-08,5.61111e-07,1.14286e-17
1.70707e-08,5.66667e-07,1.29381e-17
1.70707e-08,5.72222e-07,1.431e-17
1.70707e-08,5.77778e-07,1.5221e-17
1.70707e-08,5.83333e-07,1.54852e-17
1.70707e-08,5.88889e-07,1.50883e-17
1.70707e-08,5.94444e-07,1.41634e-17
1.70707e-08,6e-07,1.29277e-17
1.70707e-08,6.05556e-07,1.16078e-17
1.70707e-08,6.11111e-07,1.03803e-17
1.70707e-08,6.16667e-07,9.34225e-18
1.70707e-08,6.22222e-07,8.51235e-18
1.70707e-08,6.27778e-07,7.85417e-18
1.70707e-08,6.33333e-07,7.30764e-18
1.70707e-08,6.38889e-07,6.81677e-18
1.70707e-08,6.44444e-07,6.34617e-18
1.70707e-08,6.5e-07,5.88495e-18
1.70707e-08,6.55556e-07,5.44088e-18
1.70707e-08,6.61111e-07,5.03003e-18
1.70707e-08,6.66667e-07,4.66677e-18
1.70707e-08,6.72222e-07,4.35743e-18
1.70707e-08,6.77778e-07,4.09867e-18
1.70707e-08,6.83333e-07,3.87971e-18
1.70707e-08,6.88889e-07,3.68671e-18
1.70707e-08,6.94444e-07,3.50717e-18
1.70707e-08,7e-07,3.33301e-18
1.70707e-08,7.05556e-07,3.16165e-18
1.70707e-08,7.11111e-07,2.9951e-18
1.70707e-08,7.16667e-07,2.83801e-18
1.70707e-08,7.22222e-07,2.69525e-18
1.70707e-08,7.27778e-07,2.56998e-18
1.70707e-08,7.33333e-07,2.46256e-18
1.70707e-08,7.38889e-07,2.37054e-18
1.70707e-08,7.44444e-07,2.28943e-18
1.70707e-08,7.5e-07,2.2139e-18
1.70707e-08,7.55556e-07,2.13916e-18
1.70707e-08,7.61111e-07,2.06187e-18
1.70707e-08,7.66667e-07,1.98075e-18
1.70707e-08,7.72222e-07,1.89654e-18
1.70707e-08,7.77778e-07,1.81152e-18
1.70707e-08,7.83333e-07,1.7288e-18
1.70707e-08,7.88889e-07,1.65151e-18
1.70707e-08,7.94444e-07,1.58208e-18
1.70707e-08,8e-07,1.52178e-18
1.70707e-08,8.05556e-07,1.47054e-18
1.70707e-08,8.11111e-07,1.4271e-18
1.70707e-08,8.16667e-07,1.3893e-18
1.70707e-08,8.22222e-07,1.35456e-18
1.70707e-08,8.27778e-07,1.32035e-18
1.70707e-08,8.33333e-07,1.28463e-18
1.70707e-08,8.38889e-07,1.24611e-18
1.70707e-08,8.44444e-07,1.20441e-18
1.70707e-08,8.5e-07,1.15998e-18
1.70707e-08,8.55556e-07,1.11396e-18
1.70707e-08,8.61111e-07,1.06794e-18
1.70707e-08,8.66667e-07,1.02362e-18
1.70707e-08,8.72222e-07,9.82583e-19
1.70707e-08,8.77778e-07,9.46014e-19
1.70707e-08,8.83333e-07,9.14588e-19
1.70707e-08,8.88889e-07,8.88392e-19
1.70707e-08,8.94444e-07,8.66951e-19
1.70707e-08,9e-07,8.49335e-19
1.70707e-08,9.05556e-07,8.34301e-19
1.70707e-08,9.11111e-07,8.20476e-19
1.70707e-08,9.16667e-07,8.06526e-19
1.70707e-08,9.22222e-07,7.91314e-19
1.70707e-08,9.27778e-07,7.74017e-19
1.70707e-08,9.33333e-07,7.5419e-19
1.70707e-08,9.38889e-07,7.31792e-19
1.70707e-08,9.44444e-07,7.07153e-19
1.70707e-08,9.5e-07,6.80909e-19
1.70707e-08,9.55556e-07,6.53913e-19
1.70707e-08,9.61111e-07,6.27124e-19
1.70707e-08,9.66667e-07,6.01503e-19
1.70707e-08,9.72222e-07,5.77909e-19
1.70707e-08,9.77778e-07,5.57022e-19
1.70707e-08,9.83333e-07,5.39288e-19
1.70707e-08,9.88889e-07,5.24887e-19
1.70707e-08,9.94444e-07,5.13731e-19
1.70707e-08,1e-06,5.05491e-19
1.77778e-08,4.5e-07,1.50932e-17
1.77778e-08,4.55556e-07,1.42447e-17
1.77778e-08,4.61111e-07,1.35527e-17
1.77778e-08,4.66667e-07,1.30094e-17
1.77778e-08,4.72222e-07,1.26339e-17
1.77778e-08,4.77778e-07,1.25231e-17
1.77778e-08,4.83333e-07,1.28289e-17
1.77778e-08,4.88889e-07,1.36712e-17
1.77778e-08,4.94444e-07,1.50508e-17
1.77778e-08,5e-07,1.68162e-17
1.77778e-08,5.05556e-07,1.86998e-17
1.77778e-08,5.11111e-07,2.04008e-17
1.77778e-08,5.16667e-07,2.16688e-17
1.77778e-08,5.22222e-07,2.23572e-17
1.77778e-08,5.27778e-07,2.2434e-17
1.77778e-08,5.33333e-07,2.19598e-17
1.77778e-08,5.38889e-07,2.10507e-17
1.77778e-08,5.44444e-07,1.98424e-17
1.77778e-08,5.5e-07,1.84644e-17
1.77778e-08,5.55556e-07,1.70259e-17
1.77778e-08,5.61111e-07,1.56105e-17
1.77778e-08,5.66667e-07,1.42761e-17
1.77778e-08,5.72222e-07,1.30571e-17
1.77778e-08,5.77778e-07,1.19679e-17
1.77778e-08,5.83333e-07,1.10074e-17
1.77778e-08,5.88889e-07,1.01641e-17
1.77778e-08,5.94444e-07,9.42131e-18
1.77778e-08,6e-07,8.76144e-18
1.77778e-08,6.05556e-07,8.16933e-18
1.77778e-08,6.11111e-07,7.63363e-18
1.77778e-08,6.16667e-07,7.14673e-18
1.77778e-08,6.22222e-07,6.7037e-18
1.77778e-08,6.27778e-07,6.30083e-18
1.77778e-08,6.33333e-07,5.9345e-18
1.77778e-08,6.38889e-07,5.60056e-18
1.77778e-08,6.44444e-07,5.29437e-18
1.77778e-08,6.5e-07,5.01125e-18
1.77778e-08,6.55556e-07,4.74709e-18
1.77778e-08,6.61111e-07,4.49888e-18
1.77778e-08,6.66667e-07,4.26488e-18
1.77778e-08,6.72222e-07,4.04455e-18
1.77778e-08,6.77778e-07,3.83815e-18
1.77778e-08,6.83333e-07,3.64627e-18
1.77778e-08,6.88889e-07,3.46932e-18
1.77778e-08,6.94444e-07,3.30722e-18
1.77778e-08,7e-07,3.15924e-18
1.77778e-08,7.05556e-07,3.02403e-18
1.77778e-08,7.11111e-07,2.8998e-18
1.77778e-08,7.16667e-07,2.7846e-18
1.77778e-08,7.22222e-07,2.67659e-18
1.77778e-08,7.27778e-07,2.57421e-18
1.77778e-08,7.33333e-07,2.47636e-18
1.77778e-08,7.38889e-07,2.38235e-18
1.77778e-08,7.44444e-07,2.29193e-18
1.77778e-08,7.5e-07,2.20511e-18
1.77778e-08,7.55556e-07,2.12204e-18
1.77778e-08,7.61111e-07,2.04293e-18
1.77778e-08,7.66667e-07,1.9679e-18
1.77778e-08,7.72222e-07,1.89694e-18
1.77778e-08,7.77778e-07,1.8299e-18
1.77778e-08,7.83333e-07,1.76651e-18
1.77778e-08,7.88889e-07,1.70641e-18
1.77778e-08,7.94444e-07,1.6492e-18
1.77778e-08,8e-07,1.59451e-18
1.77778e-08,8.05556e-07,1.54202e-18
1.77778e-08,8.11111e-07,1.49148e-18
1.77778e-08,8.16667e-07,1.44275e-18
1.77778e-08,8.22222e-07,1.39575e-18
1.77778e-08,8.27778e-07,1.35047e-18
1.77778e-08,8.33333e-07,1.30694e-18
1.77778e-08,8.38889e-07,1.2652e-18
1.77778e-08,8.44444e-07,1.22528e-18
1.77778e-08,8.5e-07,1.18718e-18
1.77778e-08,8.55556e-07,1.15086e-18
1.77778e-08,8.61111e-07,1.11625e-18
1.77778e-08,8.66667e-07,1.08324e-18
1.77778e-08,8.72222e-07,1.0517e-18
1.77778e-08,8.77778e-07,1.02148e-18
1.77778e-08,8.83333e-07,9.92428e-19
1.77778e-08,8.88889e-07,9.64418e-19
1.77778e-08,8.94444e-07,9.37333e-19
1.77778e-08,9e-07,9.11085e-19
1.77778e-08,9.05556e-07,8.85612e-19
1.77778e-08,9.11111e-07,8.60881e-19
1.77778e-08,9.16667e-07,8.36883e-19
1.77778e-08,9.22222e-07,8.13624e-19
1.77778e-08,9.27778e-07,7.91123e-19
1.77778e-08,9.33333e-07,7.69401e-19
