r_p,wavelength,abs_sigma
2.41414e-08,4.77778e-07,2.00193e-15
2.41414e-08,4.83333e-07,2.1419e-15
2.41414e-08,4.88889e-07,2.32391e-15
2.41414e-08,4.94444e-07,2.52096e-15
2.41414e-08,5e-07,2.68931e-15
2.41414e-08,5.05556e-07,2.78332e-15
2.41414e-08,5.11111e-07,2.77142e-15
2.41414e-08,5.16667e-07,2.64602e-15
2.41414e-08,5.22222e-07,2.42408e-15
2.41414e-08,5.27778e-07,2.13961e-15
2.41414e-08,5.33333e-07,1.83218e-15
2.41414e-08,5.38889e-07,1.53623e-15
2.41414e-08,5.44444e-07,1.2745e-15
2.41414e-08,5.5e-07,1.05649e-15
2.41414e-08,5.55556e-07,8.81025e-16
2.41414e-08,5.61111e-07,7.40791e-16
2.41414e-08,5.66667e-07,6.26864e-16
2.41414e-08,5.72222e-07,5.31811e-16
2.41414e-08,5.77778e-07,4.50965e-16
2.41414e-08,5.83333e-07,3.82164e-16
2.41414e-08,5.88889e-07,3.24678e-16
2.41414e-08,5.94444e-07,2.78038e-16
2.41414e-08,6e-07,2.41244e-16
2.41414e-08,6.05556e-07,2.12544e-16
2.41414e-08,6.11111e-07,1.89675e-16
2.41414e-08,6.16667e-07,1.70347e-16
2.41414e-08,6.22222e-07,1.52723e-16
2.41414e-08,6.27778e-07,1.35707e-16
2.41414e-08,6.33333e-07,1.18996e-16
2.41414e-08,6.38889e-07,1.02909e-16
2.41414e-08,6.44444e-07,8.80949e-17
2.41414e-08,6.5e-07,7.52266e-17
2.41414e-08,6.55556e-07,6.47677e-17
2.41414e-08,6.61111e-07,5.68508e-17
2.41414e-08,6.66667e-07,5.12767e-17
2.41414e-08,6.72222e-07,4.76016e-17
2.41414e-08,6.77778e-07,4.52684e-17
2.41414e-08,6.83333e-07,4.37364e-17
2.41414e-08,6.88889e-07,4.25782e-17
2.41414e-08,6.94444e-07,4.1526e-17
2.41414e-08,7e-07,4.04687e-17
2.41414e-08,7.05556e-07,3.9413e-17
2.41414e-08,7.11111e-07,3.84262e-17
2.41414e-08,7.16667e-07,3.75792e-17
2.41414e-08,7.22222e-07,3.69043e-17
2.41414e-08,7.27778e-07,3.63751e-17
2.41414e-08,7.33333e-07,3.59081e-17
2.41414e-08,7.38889e-07,3.53829e-17
2.41414e-08,7.44444e-07,3.46711e-17
2.41414e-08,7.5e-07,3.36678e-17
2.41414e-08,7.55556e-07,3.23154e-17
2.41414e-08,7.61111e-07,3.06172e-17
2.41414e-08,7.66667e-07,2.86385e-17
2.41414e-08,7.72222e-07,2.6495e-17
2.41414e-08,7.77778e-07,2.43338e-17
2.41414e-08,7.83333e-07,2.23087e-17
2.41414e-08,7.88889e-07,2.0557e-17
2.41414e-08,7.94444e-07,1.91801e-17
2.41414e-08,8e-07,1.823e-17
2.41414e-08,8.05556e-07,1.77055e-17
2.41414e-08,8.11111e-07,1.75546e-17
2.41414e-08,8.16667e-07,1.76852e-17
2.41414e-08,8.22222e-07,1.79792e-17
2.41414e-08,8.27778e-07,1.83093e-17
2.41414e-08,8.33333e-07,1.85553e-17
2.41414e-08,8.38889e-07,1.86186e-17
2.41414e-08,8.44444e-07,1.84317e-17
2.41414e-08,8.5e-07,1.79644e-17
2.41414e-08,8.55556e-07,1.7224e-17
2.41414e-08,8.61111e-07,1.6252e-17
2.41414e-08,8.66667e-07,1.51166e-17
2.41414e-08,8.72222e-07,1.39037e-17
2.41414e-08,8.77778e-07,1.2706e-17
2.41414e-08,8.83333e-07,1.16128e-17
2.41414e-08,8.88889e-07,1.07014e-17
2.41414e-08,8.94444e-07,1.00293e-17
2.41414e-08,9e-07,9.63049e-18
2.41414e-08,9.05556e-07,9.51312e-18
2.41414e-08,9.11111e-07,9.66048e-18
2.41414e-08,9.16667e-07,1.00339e-17
2.41414e-08,9.22222e-07,1.05775e-17
2.41414e-08,9.27778e-07,1.1224e-17
2.41414e-08,9.33333e-07,1.19012e-17
2.41414e-08,9.38889e-07,1.25379e-17
2.41414e-08,9.44444e-07,1.307e-17
2.41414e-08,9.5e-07,1.34448e-17
2.41414e-08,9.55556e-07,1.36247e-17
2.41414e-08,9.61111e-07,1.35888e-17
2.41414e-08,9.66667e-07,1.33337e-17
2.41414e-08,9.72222e-07,1.28727e-17
2.41414e-08,9.77778e-07,1.22338e-17
2.41414e-08,9.83333e-07,1.14569e-17
2.41414e-08,9.88889e-07,1.05904e-17
2.41414e-08,9.94444e-07,9.68745e-18
2.41414e-08,1e-06,8.80211e-18
2.48485e-08,4.5e-07,1.93285e-15
2.48485e-08,4.55556e-07,1.93587e-15
2.48485e-08,4.61111e-07,1.96407e-15
2.48485e-08,4.66667e-07,2.01275e-15
2.48485e-08,4.72222e-07,2.08109e-15
2.48485e-08,4.77778e-07,2.17875e-15
2.48485e-08,4.83333e-07,2.31929e-15
2.48485e-08,4.88889e-07,2.50523e-15
2.48485e-08,4.94444e-07,2.71692e-15
2.48485e-08,5e-07,2.91384e-15
2.48485e-08,5.05556e-07,3.04815e-15
2.48485e-08,5.11111e-07,3.08236e-15
2.48485e-08,5.16667e-07,3.00198e-15
2.48485e-08,5.22222e-07,2.81793e-15
2.48485e-08,5.27778e-07,2.55966e-15
2.48485e-08,5.33333e-07,2.26366e-15
2.48485e-08,5.38889e-07,1.96288e-15
2.48485e-08,5.44444e-07,1.68056e-15
2.48485e-08,5.5e-07,1.42895e-15
2.48485e-08,5.55556e-07,1.21166e-15
2.48485e-08,5.61111e-07,1.02715e-15
2.48485e-08,5.66667e-07,8.71805e-16
2.48485e-08,5.72222e-07,7.4171e-16
2.48485e-08,5.77778e-07,6.33269e-16
2.48485e-08,5.83333e-07,5.43149e-16
2.48485e-08,5.88889e-07,4.68135e-16
2.48485e-08,5.94444e-07,4.05148e-16
2.48485e-08,6e-07,3.51457e-16
2.48485e-08,6.05556e-07,3.04922e-16
2.48485e-08,6.11111e-07,2.64125e-16
2.48485e-08,6.16667e-07,2.28295e-16
2.48485e-08,6.22222e-07,1.97085e-16
2.48485e-08,6.27778e-07,1.70278e-16
2.48485e-08,6.33333e-07,1.47562e-16
2.48485e-08,6.38889e-07,1.28438e-16
2.48485e-08,6.44444e-07,1.1225e-16
2.48485e-08,6.5e-07,9.83255e-17
2.48485e-08,6.55556e-07,8.61228e-17
2.48485e-08,6.61111e-07,7.53385e-17
2.48485e-08,6.66667e-07,6.59286e-17
2.48485e-08,6.72222e-07,5.80443e-17
2.48485e-08,6.77778e-07,5.19101e-17
2.48485e-08,6.83333e-07,4.76875e-17
2.48485e-08,6.88889e-07,4.5367e-17
2.48485e-08,6.94444e-07,4.47169e-17
2.48485e-08,7e-07,4.52986e-17
2.48485e-08,7.05556e-07,4.65369e-17
2.48485e-08,7.11111e-07,4.78232e-17
2.48485e-08,7.16667e-07,4.86233e-17
2.48485e-08,7.22222e-07,4.85625e-17
2.48485e-08,7.27778e-07,4.74741e-17
2.48485e-08,7.33333e-07,4.54026e-17
2.48485e-08,7.38889e-07,4.25682e-17
2.48485e-08,7.44444e-07,3.93034e-17
2.48485e-08,7.5e-07,3.5978e-17
2.48485e-08,7.55556e-07,3.29288e-17
2.48485e-08,7.61111e-07,3.04045e-17
2.48485e-08,7.66667e-07,2.85354e-17
2.48485e-08,7.72222e-07,2.73277e-17
2.48485e-08,7.77778e-07,2.66803e-17
2.48485e-08,7.83333e-07,2.64173e-17
2.48485e-08,7.88889e-07,2.63284e-17
2.48485e-08,7.94444e-07,2.62088e-17
2.48485e-08,8e-07,2.58926e-17
2.48485e-08,8.05556e-07,2.52748e-17
2.48485e-08,8.11111e-07,2.43206e-17
2.48485e-08,8.16667e-07,2.30627e-17
2.48485e-08,8.22222e-07,2.15875e-17
2.48485e-08,8.27778e-07,2.00167e-17
2.48485e-08,8.33333e-07,1.8484e-17
2.48485e-08,8.38889e-07,1.71148e-17
2.48485e-08,8.44444e-07,1.60082e-17
2.48485e-08,8.5e-07,1.52256e-17
2.48485e-08,8.55556e-07,1.47855e-17
2.48485e-08,8.61111e-07,1.46646e-17
2.48485e-08,8.66667e-07,1.48044e-17
2.48485e-08,8.72222e-07,1.5121e-17
2.48485e-08,8.77778e-07,1.55178e-17
2.48485e-08,8.83333e-07,1.58978e-17
2.48485e-08,8.88889e-07,1.61747e-17
2.48485e-08,8.94444e-07,1.6282e-17
2.48485e-08,9e-07,1.61784e-17
2.48485e-08,9.05556e-07,1.58503e-17
2.48485e-08,9.11111e-07,1.53108e-17
2.48485e-08,9.16667e-07,1.45963e-17
2.48485e-08,9.22222e-07,1.37607e-17
2.48485e-08,9.27778e-07,1.28686e-17
2.48485e-08,9.33333e-07,1.19881e-17
2.48485e-08,9.38889e-07,1.11838e-17
2.48485e-08,9.44444e-07,1.05111e-17
2.48485e-08,9.5e-07,1.00116e-17
2.48485e-08,9.55556e-07,9.71024e-18
2.48485e-08,9.61111e-07,9.61445e-18
2.48485e-08,9.66667e-07,9.71441e-18
2.48485e-08,9.72222e-07,9.98516e-18
2.48485e-08,9.77778e-07,1.03896e-17
2.48485e-08,9.83333e-07,1.08823e-17
2.48485e-08,9.88889e-07,1.14137e-17
2.48485e-08,9.94444e-07,1.19337e-17
2.48485e-08,1e-06,1.23962e-17
2.55556e-08,4.5e-07,2.22922e-15
2.55556e-08,4.55556e-07,2.23422e-15
2.55556e-08,4.61111e-07,2.2468e-15
2.55556e-08,4.66667e-07,2.27183e-15
2.55556e-08,4.72222e-07,2.32892e-15
2.55556e-08,4.77778e-07,2.43424e-15
2.55556e-08,4.83333e-07,2.58613e-15
2.55556e-08,4.88889e-07,2.76703e-15
2.55556e-08,4.94444e-07,2.95506e-15
2.55556e-08,5e-07,3.13171e-15
2.55556e-08,5.05556e-07,3.28035e-15
2.55556e-08,5.11111e-07,3.38119e-15
2.55556e-08,5.16667e-07,3.4117e-15
2.55556e-08,5.22222e-07,3.35504e-15
2.55556e-08,5.27778e-07,3.21091e-15
2.55556e-08,5.33333e-07,3.0003e-15
2.55556e-08,5.38889e-07,2.75959e-15
2.55556e-08,5.44444e-07,2.52668e-15
2.55556e-08,5.5e-07,2.32644e-15
2.55556e-08,5.55556e-07,2.16305e-15
2.55556e-08,5.61111e-07,2.02208e-15
2.55556e-08,5.66667e-07,1.88034e-15
2.55556e-08,5.72222e-07,1.71787e-15
2.55556e-08,5.77778e-07,1.52659e-15
2.55556e-08,5.83333e-07,1.31269e-15
2.55556e-08,5.88889e-07,1.09276e-15
2.55556e-08,5.94444e-07,8.86689e-16
2.55556e-08,6e-07,7.10549e-16
2.55556e-08,6.05556e-07,5.72252e-16
2.55556e-08,6.11111e-07,4.70819e-16
2.55556e-08,6.16667e-07,3.9871e-16
2.55556e-08,6.22222e-07,3.45645e-16
2.55556e-08,6.27778e-07,3.02227e-16
2.55556e-08,6.33333e-07,2.62261e-16
2.55556e-08,6.38889e-07,2.23357e-16
2.55556e-08,6.44444e-07,1.86148e-16
2.55556e-08,6.5e-07,1.52778e-16
2.55556e-08,6.55556e-07,1.25388e-16
2.55556e-08,6.61111e-07,1.05092e-16
2.55556e-08,6.66667e-07,9.16314e-17
2.55556e-08,6.72222e-07,8.36231e-17
2.55556e-08,6.77778e-07,7.91363e-17
2.55556e-08,6.83333e-07,7.63198e-17
2.55556e-08,6.88889e-07,7.38527e-17
2.55556e-08,6.94444e-07,7.11201e-17
2.55556e-08,7e-07,6.81271e-17
2.55556e-08,7.05556e-07,6.52447e-17
2.55556e-08,7.11111e-07,6.29091e-17
2.55556e-08,7.16667e-07,6.13802e-17
2.55556e-08,7.22222e-07,6.06203e-17
2.55556e-08,7.27778e-07,6.03042e-17
2.55556e-08,7.33333e-07,5.99319e-17
2.55556e-08,7.38889e-07,5.89884e-17
2.55556e-08,7.44444e-07,5.70969e-17
2.55556e-08,7.5e-07,5.41203e-17
2.55556e-08,7.55556e-07,5.01914e-17
2.55556e-08,7.61111e-07,4.56711e-17
2.55556e-08,7.66667e-07,4.10553e-17
2.55556e-08,7.72222e-07,3.68583e-17
2.55556e-08,7.77778e-07,3.35025e-17
2.55556e-08,7.83333e-07,3.12378e-17
2.55556e-08,7.88889e-07,3.01049e-17
2.55556e-08,7.94444e-07,2.9944e-17
2.55556e-08,8e-07,3.04419e-17
2.55556e-08,8.05556e-07,3.12031e-17
2.55556e-08,8.11111e-07,3.18286e-17
2.55556e-08,8.16667e-07,3.19875e-17
2.55556e-08,8.22222e-07,3.14677e-17
2.55556e-08,8.27778e-07,3.02017e-17
2.55556e-08,8.33333e-07,2.82646e-17
2.55556e-08,8.38889e-07,2.58489e-17
2.55556e-08,8.44444e-07,2.32226e-17
2.55556e-08,8.5e-07,2.06808e-17
2.55556e-08,8.55556e-07,1.84967e-17
2.55556e-08,8.61111e-07,1.68819e-17
2.55556e-08,8.66667e-07,1.596e-17
2.55556e-08,8.72222e-07,1.57545e-17
2.55556e-08,8.77778e-07,1.61932e-17
2.55556e-08,8.83333e-07,1.71248e-17
2.55556e-08,8.88889e-07,1.83443e-17
2.55556e-08,8.94444e-07,1.96242e-17
2.55556e-08,9e-07,2.07442e-17
2.55556e-08,9.05556e-07,2.15182e-17
2.55556e-08,9.11111e-07,2.18145e-17
2.55556e-08,9.16667e-07,2.15675e-17
2.55556e-08,9.22222e-07,2.07802e-17
2.55556e-08,9.27778e-07,1.95195e-17
2.55556e-08,9.33333e-07,1.7904e-17
2.55556e-08,9.38889e-07,1.60874e-17
2.55556e-08,9.44444e-07,1.424e-17
2.55556e-08,9.5e-07,1.25292e-17
2.55556e-08,9.55556e-07,1.11028e-17
2.55556e-08,9.61111e-07,1.00756e-17
2.55556e-08,9.66667e-07,9.51969e-18
2.55556e-08,9.72222e-07,9.46043e-18
2.55556e-08,9.77778e-07,9.87695e-18
2.55556e-08,9.83333e-07,1.07067e-17
2.55556e-08,9.88889e-07,1.18538e-17
2.55556e-08,9.94444e-07,1.31988e-17
2.55556e-08,1e-06,1.46113e-17
2.62626e-08,4.5e-07,2.0638e-15
2.62626e-08,4.55556e-07,2.06161e-15
2.62626e-08,4.61111e-07,2.09115e-15
2.62626e-08,4.66667e-07,2.15031e-15
2.62626e-08,4.72222e-07,2.23101e-15
2.62626e-08,4.77778e-07,2.33613e-15
2.62626e-08,4.83333e-07,2.47868e-15
2.62626e-08,4.88889e-07,2.66144e-15
2.62626e-08,4.94444e-07,2.85733e-15
2.62626e-08,5e-07,3.01114e-15
2.62626e-08,5.05556e-07,3.06445e-15
2.62626e-08,5.11111e-07,2.98637e-15
2.62626e-08,5.16667e-07,2.78943e-15
2.62626e-08,5.22222e-07,2.5218e-15
2.62626e-08,5.27778e-07,2.24257e-15
2.62626e-08,5.33333e-07,1.99596e-15
2.62626e-08,5.38889e-07,1.79758e-15
2.62626e-08,5.44444e-07,1.63699e-15
2.62626e-08,5.5e-07,1.49119e-15
2.62626e-08,5.55556e-07,1.33997e-15
2.62626e-08,5.61111e-07,1.17545e-15
2.62626e-08,5.66667e-07,1.00302e-15
2.62626e-08,5.72222e-07,8.35922e-16
2.62626e-08,5.77778e-07,6.87628e-16
2.62626e-08,5.83333e-07,5.66223e-16
2.62626e-08,5.88889e-07,4.72537e-16
2.62626e-08,5.94444e-07,4.01743e-16
2.62626e-08,6e-07,3.46674e-16
2.62626e-08,6.05556e-07,3.00956e-16
2.62626e-08,6.11111e-07,2.60739e-16
2.62626e-08,6.16667e-07,2.24792e-16
2.62626e-08,6.22222e-07,1.93479e-16
2.62626e-08,6.27778e-07,1.67442e-16
2.62626e-08,6.33333e-07,1.4665e-16
2.62626e-08,6.38889e-07,1.30135e-16
2.62626e-08,6.44444e-07,1.16323e-16
2.62626e-08,6.5e-07,1.03661e-16
2.62626e-08,6.55556e-07,9.11804e-17
2.62626e-08,6.61111e-07,7.87719e-17
2.62626e-08,6.66667e-07,6.7085e-17
2.62626e-08,6.72222e-07,5.71621e-17
2.62626e-08,6.77778e-07,4.9972e-17
2.62626e-08,6.83333e-07,4.60229e-17
2.62626e-08,6.88889e-07,4.51735e-17
2.62626e-08,6.94444e-07,4.66708e-17
2.62626e-08,7e-07,4.93712e-17
2.62626e-08,7.05556e-07,5.20494e-17
2.62626e-08,7.11111e-07,5.36942e-17
2.62626e-08,7.16667e-07,5.3712e-17
2.62626e-08,7.22222e-07,5.19974e-17
2.62626e-08,7.27778e-07,4.88757e-17
2.62626e-08,7.33333e-07,4.49531e-17
2.62626e-08,7.38889e-07,4.09264e-17
2.62626e-08,7.44444e-07,3.7405e-17
2.62626e-08,7.5e-07,3.47848e-17
2.62626e-08,7.55556e-07,3.31928e-17
2.62626e-08,7.61111e-07,3.25025e-17
2.62626e-08,7.66667e-07,3.24034e-17
2.62626e-08,7.72222e-07,3.24996e-17
2.62626e-08,7.77778e-07,3.24113e-17
2.62626e-08,7.83333e-07,3.18564e-17
2.62626e-08,7.88889e-07,3.06993e-17
2.62626e-08,7.94444e-07,2.89618e-17
2.62626e-08,8e-07,2.68001e-17
2.62626e-08,8.05556e-07,2.44587e-17
2.62626e-08,8.11111e-07,2.22126e-17
2.62626e-08,8.16667e-07,2.03113e-17
2.62626e-08,8.22222e-07,1.89347e-17
2.62626e-08,8.27778e-07,1.81661e-17
2.62626e-08,8.33333e-07,1.79866e-17
2.62626e-08,8.38889e-07,1.82866e-17
2.62626e-08,8.44444e-07,1.88916e-17
2.62626e-08,8.5e-07,1.95956e-17
2.62626e-08,8.55556e-07,2.01962e-17
2.62626e-08,8.61111e-07,2.05248e-17
2.62626e-08,8.66667e-07,2.04687e-17
2.62626e-08,8.72222e-07,1.99829e-17
2.62626e-08,8.77778e-07,1.90909e-17
2.62626e-08,8.83333e-07,1.78751e-17
2.62626e-08,8.88889e-07,1.64613e-17
2.62626e-08,8.94444e-07,1.4998e-17
2.62626e-08,9e-07,1.36353e-17
2.62626e-08,9.05556e-07,1.25051e-17
2.62626e-08,9.11111e-07,1.17066e-17
2.62626e-08,9.16667e-07,1.12955e-17
2.62626e-08,9.22222e-07,1.12814e-17
2.62626e-08,9.27778e-07,1.16291e-17
2.62626e-08,9.33333e-07,1.22658e-17
2.62626e-08,9.38889e-07,1.30919e-17
2.62626e-08,9.44444e-07,1.39931e-17
2.62626e-08,9.5e-07,1.48539e-17
2.62626e-08,9.55556e-07,1.55693e-17
2.62626e-08,9.61111e-07,1.60544e-17
2.62626e-08,9.66667e-07,1.62521e-17
2.62626e-08,9.72222e-07,1.61362e-17
2.62626e-08,9.77778e-07,1.57123e-17
2.62626e-08,9.83333e-07,1.50147e-17
2.62626e-08,9.88889e-07,1.4102e-17
2.62626e-08,9.94444e-07,1.30502e-17
2.62626e-08,1e-06,1.19447e-17
2.69697e-08,4.5e-07,2.20963e-15
2.69697e-08,4.55556e-07,2.21795e-15
2.69697e-08,4.61111e-07,2.2608e-15
2.69697e-08,4.66667e-07,2.32398e-15
2.69697e-08,4.72222e-07,2.40203e-15
2.69697e-08,4.77778e-07,2.50993e-15
2.69697e-08,4.83333e-07,2.66928e-15
2.69697e-08,4.88889e-07,2.8813e-15
2.69697e-08,4.94444e-07,3.11072e-15
2.69697e-08,5e-07,3.29422e-15
2.69697e-08,5.05556e-07,3.36825e-15
2.69697e-08,5.11111e-07,3.29815e-15
2.69697e-08,5.16667e-07,3.09193e-15
2.69697e-08,5.22222e-07,2.79325e-15
2.69697e-08,5.27778e-07,2.4602e-15
2.69697e-08,5.33333e-07,2.14252e-15
2.69697e-08,5.38889e-07,1.86759e-15
2.69697e-08,5.44444e-07,1.63892e-15
2.69697e-08,5.5e-07,1.44446e-15
2.69697e-08,5.55556e-07,1.26818e-15
2.69697e-08,5.61111e-07,1.09923e-15
2.69697e-08,5.66667e-07,9.35468e-16
2.69697e-08,5.72222e-07,7.81896e-16
2.69697e-08,5.77778e-07,6.46168e-16
2.69697e-08,5.83333e-07,5.34119e-16
2.69697e-08,5.88889e-07,4.472e-16
2.69697e-08,5.94444e-07,3.82353e-16
2.69697e-08,6e-07,3.33699e-16
2.69697e-08,6.05556e-07,2.94872e-16
2.69697e-08,6.11111e-07,2.60923e-16
2.69697e-08,6.16667e-07,2.29212e-16
2.69697e-08,6.22222e-07,1.99243e-16
2.69697e-08,6.27778e-07,1.71827e-16
2.69697e-08,6.33333e-07,1.48061e-16
2.69697e-08,6.38889e-07,1.28559e-16
2.69697e-08,6.44444e-07,1.1313e-16
2.69697e-08,6.5e-07,1.00903e-16
2.69697e-08,6.55556e-07,9.07089e-17
2.69697e-08,6.61111e-07,8.15305e-17
2.69697e-08,6.66667e-07,7.28104e-17
2.69697e-08,6.72222e-07,6.45491e-17
2.69697e-08,6.77778e-07,5.71873e-17
2.69697e-08,6.83333e-07,5.13519e-17
2.69697e-08,6.88889e-07,4.75703e-17
2.69697e-08,6.94444e-07,4.60487e-17
2.69697e-08,7e-07,4.65717e-17
2.69697e-08,7.05556e-07,4.85369e-17
2.69697e-08,7.11111e-07,5.10955e-17
2.69697e-08,7.16667e-07,5.33488e-17
2.69697e-08,7.22222e-07,5.45421e-17
2.69697e-08,7.27778e-07,5.42085e-17
2.69697e-08,7.33333e-07,5.22361e-17
2.69697e-08,7.38889e-07,4.88521e-17
2.69697e-08,7.44444e-07,4.45398e-17
2.69697e-08,7.5e-07,3.99142e-17
2.69697e-08,7.55556e-07,3.55883e-17
2.69697e-08,7.61111e-07,3.20573e-17
2.69697e-08,7.66667e-07,2.96212e-17
2.69697e-08,7.72222e-07,2.8354e-17
2.69697e-08,7.77778e-07,2.81183e-17
2.69697e-08,7.83333e-07,2.8616e-17
2.69697e-08,7.88889e-07,2.94606e-17
2.69697e-08,7.94444e-07,3.0254e-17
2.69697e-08,8e-07,3.06565e-17
2.69697e-08,8.05556e-07,3.04362e-17
2.69697e-08,8.11111e-07,2.94953e-17
2.69697e-08,8.16667e-07,2.78713e-17
2.69697e-08,8.22222e-07,2.57166e-17
2.69697e-08,8.27778e-07,2.32634e-17
2.69697e-08,8.33333e-07,2.078e-17
2.69697e-08,8.38889e-07,1.8528e-17
2.69697e-08,8.44444e-07,1.67247e-17
2.69697e-08,8.5e-07,1.55163e-17
2.69697e-08,8.55556e-07,1.49641e-17
2.69697e-08,8.61111e-07,1.50432e-17
2.69697e-08,8.66667e-07,1.56526e-17
2.69697e-08,8.72222e-07,1.6635e-17
2.69697e-08,8.77778e-07,1.78e-17
2.69697e-08,8.83333e-07,1.89498e-17
2.69697e-08,8.88889e-07,1.99034e-17
2.69697e-08,8.94444e-07,2.05157e-17
2.69697e-08,9e-07,2.06907e-17
2.69697e-08,9.05556e-07,2.03886e-17
2.69697e-08,9.11111e-07,1.96252e-17
2.69697e-08,9.16667e-07,1.84659e-17
2.69697e-08,9.22222e-07,1.70155e-17
2.69697e-08,9.27778e-07,1.5404e-17
2.69697e-08,9.33333e-07,1.37722e-17
2.69697e-08,9.38889e-07,1.22571e-17
2.69697e-08,9.44444e-07,1.09793e-17
2.69697e-08,9.5e-07,1.00327e-17
2.69697e-08,9.55556e-07,9.47798e-18
2.69697e-08,9.61111e-07,9.33949e-18
2.69697e-08,9.66667e-07,9.6055e-18
2.69697e-08,9.72222e-07,1.02316e-17
2.69697e-08,9.77778e-07,1.11465e-17
2.69697e-08,9.83333e-07,1.22597e-17
2.69697e-08,9.88889e-07,1.34694e-17
2.69697e-08,9.94444e-07,1.46719e-17
2.69697e-08,1e-06,1.57687e-17
2.76768e-08,4.5e-07,2.77854e-15
2.76768e-08,4.55556e-07,2.76714e-15
2.76768e-08,4.61111e-07,2.78962e-15
2.76768e-08,4.66667e-07,2.83454e-15
2.76768e-08,4.72222e-07,2.89926e-15
2.76768e-08,4.77778e-07,3.00054e-15
2.76768e-08,4.83333e-07,3.15746e-15
2.76768e-08,4.88889e-07,3.36614e-15
2.76768e-08,4.94444e-07,3.5933e-15
2.76768e-08,5e-07,3.79505e-15
2.76768e-08,5.05556e-07,3.94317e-15
2.76768e-08,5.11111e-07,4.03695e-15
2.76768e-08,5.16667e-07,4.09273e-15
2.76768e-08,5.22222e-07,4.12217e-15
2.76768e-08,5.27778e-07,4.11693e-15
2.76768e-08,5.33333e-07,4.05062e-15
2.76768e-08,5.38889e-07,3.89541e-15
2.76768e-08,5.44444e-07,3.6412e-15
2.76768e-08,5.5e-07,3.30542e-15
2.76768e-08,5.55556e-07,2.92825e-15
2.76768e-08,5.61111e-07,2.55725e-15
2.76768e-08,5.66667e-07,2.23004e-15
2.76768e-08,5.72222e-07,1.96325e-15
2.76768e-08,5.77778e-07,1.75168e-15
2.76768e-08,5.83333e-07,1.57589e-15
2.76768e-08,5.88889e-07,1.41354e-15
2.76768e-08,5.94444e-07,1.24897e-15
2.76768e-08,6e-07,1.07777e-15
2.76768e-08,6.05556e-07,9.05741e-16
2.76768e-08,6.11111e-07,7.44104e-16
2.76768e-08,6.16667e-07,6.038e-16
2.76768e-08,6.22222e-07,4.91184e-16
2.76768e-08,6.27778e-07,4.06438e-16
2.76768e-08,6.33333e-07,3.44562e-16
2.76768e-08,6.38889e-07,2.97959e-16
2.76768e-08,6.44444e-07,2.59294e-16
2.76768e-08,6.5e-07,2.23572e-16
2.76768e-08,6.55556e-07,1.88927e-16
2.76768e-08,6.61111e-07,1.56183e-16
2.76768e-08,6.66667e-07,1.27636e-16
2.76768e-08,6.72222e-07,1.05649e-16
2.76768e-08,6.77778e-07,9.15617e-17
2.76768e-08,6.83333e-07,8.51787e-17
2.76768e-08,6.88889e-07,8.48701e-17
2.76768e-08,6.94444e-07,8.81106e-17
2.76768e-08,7e-07,9.22011e-17
2.76768e-08,7.05556e-07,9.49248e-17
2.76768e-08,7.11111e-07,9.4965e-17
2.76768e-08,7.16667e-07,9.20193e-17
2.76768e-08,7.22222e-07,8.66422e-17
2.76768e-08,7.27778e-07,7.99128e-17
2.76768e-08,7.33333e-07,7.30482e-17
2.76768e-08,7.38889e-07,6.70671e-17
2.76768e-08,7.44444e-07,6.25756e-17
2.76768e-08,7.5e-07,5.96992e-17
2.76768e-08,7.55556e-07,5.81446e-17
2.76768e-08,7.61111e-07,5.73503e-17
2.76768e-08,7.66667e-07,5.66714e-17
2.76768e-08,7.72222e-07,5.55498e-17
2.76768e-08,7.77778e-07,5.3634e-17
2.76768e-08,7.83333e-07,5.08324e-17
2.76768e-08,7.88889e-07,4.7299e-17
2.76768e-08,7.94444e-07,4.33694e-17
2.76768e-08,8e-07,3.94672e-17
2.76768e-08,8.05556e-07,3.60053e-17
2.76768e-08,8.11111e-07,3.33036e-17
2.76768e-08,8.16667e-07,3.1535e-17
2.76768e-08,8.22222e-07,3.07068e-17
2.76768e-08,8.27778e-07,3.0674e-17
2.76768e-08,8.33333e-07,3.11796e-17
2.76768e-08,8.38889e-07,3.19077e-17
2.76768e-08,8.44444e-07,3.25417e-17
2.76768e-08,8.5e-07,3.28151e-17
2.76768e-08,8.55556e-07,3.25484e-17
2.76768e-08,8.61111e-07,3.1668e-17
2.76768e-08,8.66667e-07,3.02074e-17
2.76768e-08,8.72222e-07,2.82919e-17
2.76768e-08,8.77778e-07,2.61116e-17
2.76768e-08,8.83333e-07,2.38886e-17
2.76768e-08,8.88889e-07,2.1843e-17
2.76768e-08,8.94444e-07,2.01633e-17
2.76768e-08,9e-07,1.89838e-17
2.76768e-08,9.05556e-07,1.83712e-17
2.76768e-08,9.11111e-07,1.83219e-17
2.76768e-08,9.16667e-07,1.87675e-17
2.76768e-08,9.22222e-07,1.95878e-17
2.76768e-08,9.27778e-07,2.0629e-17
2.76768e-08,9.33333e-07,2.17233e-17
2.76768e-08,9.38889e-07,2.27089e-17
2.76768e-08,9.44444e-07,2.34467e-17
2.76768e-08,9.5e-07,2.38332e-17
2.76768e-08,9.55556e-07,2.38092e-17
2.76768e-08,9.61111e-07,2.33616e-17
