r_p,wavelength,scat_sigma
4.40404e-08,4.60008e-07,3.43263e-15
4.40404e-08,4.58551e-07,3.50654e-15
4.40404e-08,4.57103e-07,3.58266e-15
4.40404e-08,4.55665e-07,3.66034e-15
4.40404e-08,4.54235e-07,3.73894e-15
4.40404e-08,4.52815e-07,3.81793e-15
4.40404e-08,4.51403e-07,3.89693e-15
4.40404e-08,4.5e-07,3.97578e-15
4.48485e-08,6.5e-07,1.41337e-15
4.48485e-08,6.47095e-07,1.46012e-15
4.48485e-08,6.44216e-07,1.50881e-15
4.48485e-08,6.41362e-07,1.55918e-15
4.48485e-08,6.38534e-07,1.61101e-15
4.48485e-08,6.3573e-07,1.66421e-15
4.48485e-08,6.32951e-07,1.71886e-15
4.48485e-08,6.30196e-07,1.77525e-15
4.48485e-08,6.27465e-07,1.83383e-15
4.48485e-08,6.24757e-07,1.89516e-15
4.48485e-08,6.22073e-07,1.95978e-15
4.48485e-08,6.19412e-07,2.0281e-15
4.48485e-08,6.16773e-07,2.10033e-15
4.48485e-08,6.14157e-07,2.17635e-15
4.48485e-08,6.11563e-07,2.25571e-15
4.48485e-08,6.08991e-07,2.33768e-15
4.48485e-08,6.0644e-07,2.42132e-15
4.48485e-08,6.0391e-07,2.50567e-15
4.48485e-08,6.01402e-07,2.58987e-15
4.48485e-08,5.98914e-07,2.67337e-15
4.48485e-08,5.96447e-07,2.75606e-15
4.48485e-08,5.94e-07,2.83838e-15
4.48485e-08,5.91573e-07,2.92129e-15
4.48485e-08,5.89166e-07,3.00625e-15
4.48485e-08,5.86778e-07,3.09507e-15
4.48485e-08,5.8441e-07,3.18978e-15
4.48485e-08,5.8206e-07,3.29237e-15
4.48485e-08,5.7973e-07,3.40463e-15
4.48485e-08,5.77418e-07,3.52801e-15
4.48485e-08,5.75124e-07,3.66348e-15
4.48485e-08,5.72849e-07,3.81153e-15
4.48485e-08,5.70591e-07,3.97217e-15
4.48485e-08,5.68351e-07,4.14501e-15
4.48485e-08,5.66129e-07,4.32936e-15
4.48485e-08,5.63924e-07,4.52429e-15
4.48485e-08,5.61736e-07,4.7287e-15
4.48485e-08,5.59565e-07,4.9413e-15
4.48485e-08,5.57411e-07,5.16058e-15
4.48485e-08,5.55273e-07,5.38467e-15
4.48485e-08,5.53152e-07,5.61119e-15
4.48485e-08,5.51047e-07,5.8371e-15
4.48485e-08,5.48957e-07,6.0586e-15
4.48485e-08,5.46884e-07,6.27105e-15
4.48485e-08,5.44826e-07,6.46901e-15
4.48485e-08,5.42784e-07,6.64648e-15
4.48485e-08,5.40756e-07,6.79711e-15
4.48485e-08,5.38744e-07,6.91464e-15
4.48485e-08,5.36747e-07,6.99334e-15
4.48485e-08,5.34765e-07,7.02853e-15
4.48485e-08,5.32797e-07,7.01695e-15
4.48485e-08,5.30843e-07,6.95719e-15
4.48485e-08,5.28904e-07,6.84988e-15
4.48485e-08,5.26979e-07,6.69773e-15
4.48485e-08,5.25068e-07,6.50543e-15
4.48485e-08,5.23171e-07,6.27936e-15
4.48485e-08,5.21287e-07,6.02714e-15
4.48485e-08,5.19417e-07,5.75711e-15
4.48485e-08,5.1756e-07,5.47777e-15
4.48485e-08,5.15717e-07,5.19725e-15
4.48485e-08,5.13886e-07,4.92282e-15
4.48485e-08,5.12069e-07,4.66055e-15
4.48485e-08,5.10264e-07,4.4151e-15
4.48485e-08,5.08472e-07,4.18966e-15
4.48485e-08,5.06693e-07,3.98601e-15
4.48485e-08,5.04926e-07,3.80471e-15
4.48485e-08,5.03171e-07,3.6454e-15
4.48485e-08,5.01429e-07,3.50702e-15
4.48485e-08,4.99698e-07,3.38816e-15
4.48485e-08,4.97979e-07,3.28727e-15
4.48485e-08,4.96272e-07,3.20286e-15
4.48485e-08,4.94577e-07,3.13359e-15
4.48485e-08,4.92894e-07,3.07834e-15
4.48485e-08,4.91221e-07,3.03615e-15
4.48485e-08,4.8956e-07,3.00621e-15
4.48485e-08,4.87911e-07,2.98775e-15
4.48485e-08,4.86272e-07,2.97999e-15
4.48485e-08,4.84644e-07,2.98212e-15
4.48485e-08,4.83028e-07,2.99323e-15
4.48485e-08,4.81421e-07,3.01238e-15
4.48485e-08,4.79826e-07,3.0386e-15
4.48485e-08,4.78241e-07,3.07098e-15
4.48485e-08,4.76667e-07,3.10871e-15
4.48485e-08,4.75103e-07,3.15115e-15
4.48485e-08,4.73549e-07,3.19781e-15
4.48485e-08,4.72005e-07,3.24838e-15
4.48485e-08,4.70471e-07,3.30272e-15
4.48485e-08,4.68947e-07,3.36075e-15
4.48485e-08,4.67433e-07,3.42246e-15
4.48485e-08,4.65929e-07,3.48778e-15
4.48485e-08,4.64435e-07,3.55661e-15
4.48485e-08,4.6295e-07,3.62873e-15
4.48485e-08,4.61474e-07,3.70383e-15
4.48485e-08,4.60008e-07,3.78151e-15
4.48485e-08,4.58551e-07,3.86135e-15
4.48485e-08,4.57103e-07,3.94292e-15
4.48485e-08,4.55665e-07,4.02586e-15
4.48485e-08,4.54235e-07,4.10991e-15
4.48485e-08,4.52815e-07,4.19492e-15
4.48485e-08,4.51403e-07,4.28085e-15
4.48485e-08,4.5e-07,4.36775e-15
4.56566e-08,6.5e-07,1.79677e-15
4.56566e-08,6.47095e-07,1.85802e-15
4.56566e-08,6.44216e-07,1.92138e-15
4.56566e-08,6.41362e-07,1.9868e-15
4.56566e-08,6.38534e-07,2.05436e-15
4.56566e-08,6.3573e-07,2.12432e-15
4.56566e-08,6.32951e-07,2.19709e-15
4.56566e-08,6.30196e-07,2.27321e-15
4.56566e-08,6.27465e-07,2.35327e-15
4.56566e-08,6.24757e-07,2.43787e-15
4.56566e-08,6.22073e-07,2.52752e-15
4.56566e-08,6.19412e-07,2.62261e-15
4.56566e-08,6.16773e-07,2.72336e-15
4.56566e-08,6.14157e-07,2.82983e-15
4.56566e-08,6.11563e-07,2.94197e-15
4.56566e-08,6.08991e-07,3.05968e-15
4.56566e-08,6.0644e-07,3.1829e-15
4.56566e-08,6.0391e-07,3.31171e-15
4.56566e-08,6.01402e-07,3.4464e-15
4.56566e-08,5.98914e-07,3.58751e-15
4.56566e-08,5.96447e-07,3.7358e-15
4.56566e-08,5.94e-07,3.89223e-15
4.56566e-08,5.91573e-07,4.05779e-15
4.56566e-08,5.89166e-07,4.23341e-15
4.56566e-08,5.86778e-07,4.4197e-15
4.56566e-08,5.8441e-07,4.61683e-15
4.56566e-08,5.8206e-07,4.82435e-15
4.56566e-08,5.7973e-07,5.0411e-15
4.56566e-08,5.77418e-07,5.26512e-15
4.56566e-08,5.75124e-07,5.49377e-15
4.56566e-08,5.72849e-07,5.7238e-15
4.56566e-08,5.70591e-07,5.95154e-15
4.56566e-08,5.68351e-07,6.17312e-15
4.56566e-08,5.66129e-07,6.38477e-15
4.56566e-08,5.63924e-07,6.583e-15
4.56566e-08,5.61736e-07,6.76487e-15
4.56566e-08,5.59565e-07,6.92805e-15
4.56566e-08,5.57411e-07,7.07095e-15
4.56566e-08,5.55273e-07,7.19267e-15
4.56566e-08,5.53152e-07,7.2929e-15
4.56566e-08,5.51047e-07,7.37173e-15
4.56566e-08,5.48957e-07,7.42955e-15
4.56566e-08,5.46884e-07,7.46674e-15
4.56566e-08,5.44826e-07,7.48358e-15
4.56566e-08,5.42784e-07,7.48007e-15
4.56566e-08,5.40756e-07,7.45593e-15
4.56566e-08,5.38744e-07,7.4106e-15
4.56566e-08,5.36747e-07,7.34332e-15
4.56566e-08,5.34765e-07,7.25334e-15
4.56566e-08,5.32797e-07,7.14008e-15
4.56566e-08,5.30843e-07,7.00337e-15
4.56566e-08,5.28904e-07,6.84364e-15
4.56566e-08,5.26979e-07,6.66207e-15
4.56566e-08,5.25068e-07,6.46067e-15
4.56566e-08,5.23171e-07,6.24228e-15
4.56566e-08,5.21287e-07,6.0105e-15
4.56566e-08,5.19417e-07,5.76953e-15
4.56566e-08,5.1756e-07,5.52394e-15
4.56566e-08,5.15717e-07,5.27842e-15
4.56566e-08,5.13886e-07,5.03754e-15
4.56566e-08,5.12069e-07,4.80548e-15
4.56566e-08,5.10264e-07,4.58585e-15
4.56566e-08,5.08472e-07,4.38151e-15
4.56566e-08,5.06693e-07,4.19455e-15
4.56566e-08,5.04926e-07,4.02624e-15
4.56566e-08,5.03171e-07,3.8771e-15
4.56566e-08,5.01429e-07,3.74705e-15
4.56566e-08,4.99698e-07,3.63547e-15
4.56566e-08,4.97979e-07,3.54144e-15
4.56566e-08,4.96272e-07,3.46384e-15
4.56566e-08,4.94577e-07,3.40149e-15
4.56566e-08,4.92894e-07,3.35322e-15
4.56566e-08,4.91221e-07,3.31798e-15
4.56566e-08,4.8956e-07,3.29481e-15
4.56566e-08,4.87911e-07,3.28286e-15
4.56566e-08,4.86272e-07,3.28138e-15
4.56566e-08,4.84644e-07,3.28964e-15
4.56566e-08,4.83028e-07,3.30694e-15
4.56566e-08,4.81421e-07,3.33256e-15
4.56566e-08,4.79826e-07,3.36577e-15
4.56566e-08,4.78241e-07,3.40582e-15
4.56566e-08,4.76667e-07,3.45195e-15
4.56566e-08,4.75103e-07,3.50347e-15
4.56566e-08,4.73549e-07,3.55971e-15
4.56566e-08,4.72005e-07,3.62014e-15
4.56566e-08,4.70471e-07,3.6843e-15
4.56566e-08,4.68947e-07,3.75187e-15
4.56566e-08,4.67433e-07,3.82263e-15
4.56566e-08,4.65929e-07,3.89644e-15
4.56566e-08,4.64435e-07,3.97319e-15
4.56566e-08,4.6295e-07,4.05279e-15
4.56566e-08,4.61474e-07,4.13513e-15
4.56566e-08,4.60008e-07,4.22002e-15
4.56566e-08,4.58551e-07,4.30723e-15
4.56566e-08,4.57103e-07,4.39645e-15
4.56566e-08,4.55665e-07,4.48732e-15
4.56566e-08,4.54235e-07,4.57945e-15
4.56566e-08,4.52815e-07,4.67245e-15
4.56566e-08,4.51403e-07,4.76598e-15
4.56566e-08,4.5e-07,4.85977e-15
4.64646e-08,6.5e-07,1.79557e-15
4.64646e-08,6.47095e-07,1.85312e-15
4.64646e-08,6.44216e-07,1.91245e-15
4.64646e-08,6.41362e-07,1.97374e-15
4.64646e-08,6.38534e-07,2.03728e-15
4.64646e-08,6.3573e-07,2.10344e-15
4.64646e-08,6.32951e-07,2.17264e-15
4.64646e-08,6.30196e-07,2.24529e-15
4.64646e-08,6.27465e-07,2.32174e-15
4.64646e-08,6.24757e-07,2.40226e-15
4.64646e-08,6.22073e-07,2.48701e-15
4.64646e-08,6.19412e-07,2.57603e-15
4.64646e-08,6.16773e-07,2.66931e-15
4.64646e-08,6.14157e-07,2.7668e-15
4.64646e-08,6.11563e-07,2.86849e-15
4.64646e-08,6.08991e-07,2.9745e-15
4.64646e-08,6.0644e-07,3.08507e-15
4.64646e-08,6.0391e-07,3.20063e-15
4.64646e-08,6.01402e-07,3.32181e-15
4.64646e-08,5.98914e-07,3.44934e-15
4.64646e-08,5.96447e-07,3.58405e-15
4.64646e-08,5.94e-07,3.72674e-15
4.64646e-08,5.91573e-07,3.87811e-15
4.64646e-08,5.89166e-07,4.03861e-15
4.64646e-08,5.86778e-07,4.20847e-15
4.64646e-08,5.8441e-07,4.38757e-15
4.64646e-08,5.8206e-07,4.57549e-15
4.64646e-08,5.7973e-07,4.77155e-15
4.64646e-08,5.77418e-07,4.97484e-15
4.64646e-08,5.75124e-07,5.18439e-15
4.64646e-08,5.72849e-07,5.39918e-15
4.64646e-08,5.70591e-07,5.61824e-15
4.64646e-08,5.68351e-07,5.84071e-15
4.64646e-08,5.66129e-07,6.0658e-15
4.64646e-08,5.63924e-07,6.29271e-15
4.64646e-08,5.61736e-07,6.52057e-15
4.64646e-08,5.59565e-07,6.74824e-15
4.64646e-08,5.57411e-07,6.97418e-15
4.64646e-08,5.55273e-07,7.19628e-15
4.64646e-08,5.53152e-07,7.41174e-15
4.64646e-08,5.51047e-07,7.61703e-15
4.64646e-08,5.48957e-07,7.80791e-15
4.64646e-08,5.46884e-07,7.97957e-15
4.64646e-08,5.44826e-07,8.12682e-15
4.64646e-08,5.42784e-07,8.24438e-15
4.64646e-08,5.40756e-07,8.32723e-15
4.64646e-08,5.38744e-07,8.37099e-15
4.64646e-08,5.36747e-07,8.37224e-15
4.64646e-08,5.34765e-07,8.32887e-15
4.64646e-08,5.32797e-07,8.24027e-15
4.64646e-08,5.30843e-07,8.10745e-15
4.64646e-08,5.28904e-07,7.93306e-15
4.64646e-08,5.26979e-07,7.72126e-15
4.64646e-08,5.25068e-07,7.47748e-15
4.64646e-08,5.23171e-07,7.20814e-15
4.64646e-08,5.21287e-07,6.92024e-15
4.64646e-08,5.19417e-07,6.62102e-15
4.64646e-08,5.1756e-07,6.31752e-15
4.64646e-08,5.15717e-07,6.01631e-15
4.64646e-08,5.13886e-07,5.72317e-15
4.64646e-08,5.12069e-07,5.44295e-15
4.64646e-08,5.10264e-07,5.17945e-15
4.64646e-08,5.08472e-07,4.93544e-15
4.64646e-08,5.06693e-07,4.7127e-15
4.64646e-08,5.04926e-07,4.51214e-15
4.64646e-08,5.03171e-07,4.33398e-15
4.64646e-08,5.01429e-07,4.17787e-15
4.64646e-08,4.99698e-07,4.0431e-15
4.64646e-08,4.97979e-07,3.92869e-15
4.64646e-08,4.96272e-07,3.83352e-15
4.64646e-08,4.94577e-07,3.75641e-15
4.64646e-08,4.92894e-07,3.69614e-15
4.64646e-08,4.91221e-07,3.65152e-15
4.64646e-08,4.8956e-07,3.62135e-15
4.64646e-08,4.87911e-07,3.60445e-15
4.64646e-08,4.86272e-07,3.59965e-15
4.64646e-08,4.84644e-07,3.60581e-15
4.64646e-08,4.83028e-07,3.62183e-15
4.64646e-08,4.81421e-07,3.64667e-15
4.64646e-08,4.79826e-07,3.67937e-15
4.64646e-08,4.78241e-07,3.71911e-15
4.64646e-08,4.76667e-07,3.76515e-15
4.64646e-08,4.75103e-07,3.81692e-15
4.64646e-08,4.73549e-07,3.87397e-15
4.64646e-08,4.72005e-07,3.93594e-15
4.64646e-08,4.70471e-07,4.00257e-15
4.64646e-08,4.68947e-07,4.07362e-15
4.64646e-08,4.67433e-07,4.14887e-15
4.64646e-08,4.65929e-07,4.22808e-15
4.64646e-08,4.64435e-07,4.31097e-15
4.64646e-08,4.6295e-07,4.39718e-15
4.64646e-08,4.61474e-07,4.48635e-15
4.64646e-08,4.60008e-07,4.57806e-15
4.64646e-08,4.58551e-07,4.6719e-15
4.64646e-08,4.57103e-07,4.76751e-15
4.64646e-08,4.55665e-07,4.86455e-15
4.64646e-08,4.54235e-07,4.96279e-15
4.64646e-08,4.52815e-07,5.06205e-15
4.64646e-08,4.51403e-07,5.16224e-15
4.64646e-08,4.5e-07,5.26333e-15
4.72727e-08,6.5e-07,1.94937e-15
4.72727e-08,6.47095e-07,2.01367e-15
4.72727e-08,6.44216e-07,2.08016e-15
4.72727e-08,6.41362e-07,2.14868e-15
4.72727e-08,6.38534e-07,2.21916e-15
4.72727e-08,6.3573e-07,2.29172e-15
4.72727e-08,6.32951e-07,2.36668e-15
4.72727e-08,6.30196e-07,2.44451e-15
4.72727e-08,6.27465e-07,2.52583e-15
4.72727e-08,6.24757e-07,2.61131e-15
4.72727e-08,6.22073e-07,2.70156e-15
4.72727e-08,6.19412e-07,2.7971e-15
4.72727e-08,6.16773e-07,2.89826e-15
4.72727e-08,6.14157e-07,3.00517e-15
4.72727e-08,6.11563e-07,3.1178e-15
4.72727e-08,6.08991e-07,3.23598e-15
4.72727e-08,6.0644e-07,3.35955e-15
4.72727e-08,6.0391e-07,3.4884e-15
4.72727e-08,6.01402e-07,3.62262e-15
4.72727e-08,5.98914e-07,3.76254e-15
4.72727e-08,5.96447e-07,3.90881e-15
4.72727e-08,5.94e-07,4.06231e-15
4.72727e-08,5.91573e-07,4.22413e-15
4.72727e-08,5.89166e-07,4.39537e-15
4.72727e-08,5.86778e-07,4.57703e-15
4.72727e-08,5.8441e-07,4.76979e-15
4.72727e-08,5.8206e-07,4.97384e-15
4.72727e-08,5.7973e-07,5.18877e-15
4.72727e-08,5.77418e-07,5.41349e-15
4.72727e-08,5.75124e-07,5.64624e-15
4.72727e-08,5.72849e-07,5.88472e-15
4.72727e-08,5.70591e-07,6.12618e-15
4.72727e-08,5.68351e-07,6.3677e-15
4.72727e-08,5.66129e-07,6.60635e-15
4.72727e-08,5.63924e-07,6.83945e-15
4.72727e-08,5.61736e-07,7.0647e-15
4.72727e-08,5.59565e-07,7.28027e-15
4.72727e-08,5.57411e-07,7.48482e-15
4.72727e-08,5.55273e-07,7.67739e-15
4.72727e-08,5.53152e-07,7.85724e-15
4.72727e-08,5.51047e-07,8.02362e-15
4.72727e-08,5.48957e-07,8.17557e-15
4.72727e-08,5.46884e-07,8.31164e-15
4.72727e-08,5.44826e-07,8.42979e-15
4.72727e-08,5.42784e-07,8.52732e-15
4.72727e-08,5.40756e-07,8.60091e-15
4.72727e-08,5.38744e-07,8.64678e-15
4.72727e-08,5.36747e-07,8.66103e-15
4.72727e-08,5.34765e-07,8.63994e-15
4.72727e-08,5.32797e-07,8.58041e-15
4.72727e-08,5.30843e-07,8.48038e-15
4.72727e-08,5.28904e-07,8.33911e-15
4.72727e-08,5.26979e-07,8.15751e-15
4.72727e-08,5.25068e-07,7.93821e-15
4.72727e-08,5.23171e-07,7.68552e-15
4.72727e-08,5.21287e-07,7.40526e-15
4.72727e-08,5.19417e-07,7.10445e-15
4.72727e-08,5.1756e-07,6.79084e-15
4.72727e-08,5.15717e-07,6.47246e-15
4.72727e-08,5.13886e-07,6.15711e-15
4.72727e-08,5.12069e-07,5.85189e-15
4.72727e-08,5.10264e-07,5.56286e-15
4.72727e-08,5.08472e-07,5.29472e-15
4.72727e-08,5.06693e-07,5.05074e-15
4.72727e-08,5.04926e-07,4.83273e-15
4.72727e-08,5.03171e-07,4.64121e-15
4.72727e-08,5.01429e-07,4.47559e-15
4.72727e-08,4.99698e-07,4.33446e-15
4.72727e-08,4.97979e-07,4.21596e-15
4.72727e-08,4.96272e-07,4.11798e-15
4.72727e-08,4.94577e-07,4.03846e-15
4.72727e-08,4.92894e-07,3.97558e-15
4.72727e-08,4.91221e-07,3.92781e-15
4.72727e-08,4.8956e-07,3.89396e-15
4.72727e-08,4.87911e-07,3.87314e-15
4.72727e-08,4.86272e-07,3.86468e-15
4.72727e-08,4.84644e-07,3.86799e-15
4.72727e-08,4.83028e-07,3.8825e-15
4.72727e-08,4.81421e-07,3.90752e-15
4.72727e-08,4.79826e-07,3.94228e-15
4.72727e-08,4.78241e-07,3.98581e-15
4.72727e-08,4.76667e-07,4.03708e-15
4.72727e-08,4.75103e-07,4.095e-15
4.72727e-08,4.73549e-07,4.15854e-15
4.72727e-08,4.72005e-07,4.22677e-15
4.72727e-08,4.70471e-07,4.29897e-15
4.72727e-08,4.68947e-07,4.37463e-15
4.72727e-08,4.67433e-07,4.45348e-15
4.72727e-08,4.65929e-07,4.53545e-15
4.72727e-08,4.64435e-07,4.62061e-15
4.72727e-08,4.6295e-07,4.7091e-15
4.72727e-08,4.61474e-07,4.80103e-15
4.72727e-08,4.60008e-07,4.89642e-15
4.72727e-08,4.58551e-07,4.99513e-15
4.72727e-08,4.57103e-07,5.09686e-15
4.72727e-08,4.55665e-07,5.20116e-15
4.72727e-08,4.54235e-07,5.30743e-15
4.72727e-08,4.52815e-07,5.41505e-15
4.72727e-08,4.51403e-07,5.52336e-15
4.72727e-08,4.5e-07,5.63185e-15
4.80808e-08,6.5e-07,2.39519e-15
4.80808e-08,6.47095e-07,2.47796e-15
4.80808e-08,6.44216e-07,2.56408e-15
4.80808e-08,6.41362e-07,2.65305e-15
4.80808e-08,6.38534e-07,2.74449e-15
4.80808e-08,6.3573e-07,2.83831e-15
4.80808e-08,6.32951e-07,2.93477e-15
4.80808e-08,6.30196e-07,3.0345e-15
4.80808e-08,6.27465e-07,3.13844e-15
4.80808e-08,6.24757e-07,3.24773e-15
4.80808e-08,6.22073e-07,3.36352e-15
4.80808e-08,6.19412e-07,3.48685e-15
4.80808e-08,6.16773e-07,3.61841e-15
4.80808e-08,6.14157e-07,3.75856e-15
4.80808e-08,6.11563e-07,3.90721e-15
4.80808e-08,6.08991e-07,4.064e-15
4.80808e-08,6.0644e-07,4.22838e-15
4.80808e-08,6.0391e-07,4.39988e-15
4.80808e-08,6.01402e-07,4.57829e-15
4.80808e-08,5.98914e-07,4.76385e-15
4.80808e-08,5.96447e-07,4.95738e-15
4.80808e-08,5.94e-07,5.16025e-15
4.80808e-08,5.91573e-07,5.37427e-15
4.80808e-08,5.89166e-07,5.60136e-15
4.80808e-08,5.86778e-07,5.84328e-15
4.80808e-08,5.8441e-07,6.10117e-15
4.80808e-08,5.8206e-07,6.37514e-15
4.80808e-08,5.7973e-07,6.664e-15
4.80808e-08,5.77418e-07,6.96501e-15
4.80808e-08,5.75124e-07,7.27395e-15
4.80808e-08,5.72849e-07,7.58521e-15
4.80808e-08,5.70591e-07,7.89222e-15
4.80808e-08,5.68351e-07,8.18793e-15
4.80808e-08,5.66129e-07,8.46543e-15
4.80808e-08,5.63924e-07,8.7185e-15
4.80808e-08,5.61736e-07,8.94222e-15
4.80808e-08,5.59565e-07,9.13328e-15
4.80808e-08,5.57411e-07,9.29022e-15
4.80808e-08,5.55273e-07,9.41339e-15
4.80808e-08,5.53152e-07,9.50469e-15
4.80808e-08,5.51047e-07,9.56713e-15
4.80808e-08,5.48957e-07,9.60428e-15
4.80808e-08,5.46884e-07,9.61967e-15
4.80808e-08,5.44826e-07,9.61619e-15
4.80808e-08,5.42784e-07,9.59569e-15
4.80808e-08,5.40756e-07,9.55867e-15
4.80808e-08,5.38744e-07,9.50426e-15
4.80808e-08,5.36747e-07,9.43037e-15
4.80808e-08,5.34765e-07,9.33408e-15
4.80808e-08,5.32797e-07,9.21215e-15
4.80808e-08,5.30843e-07,9.06159e-15
4.80808e-08,5.28904e-07,8.88028e-15
4.80808e-08,5.26979e-07,8.66741e-15
4.80808e-08,5.25068e-07,8.42388e-15
4.80808e-08,5.23171e-07,8.15238e-15
4.80808e-08,5.21287e-07,7.85739e-15
4.80808e-08,5.19417e-07,7.54485e-15
4.80808e-08,5.1756e-07,7.22177e-15
4.80808e-08,5.15717e-07,6.89569e-15
4.80808e-08,5.13886e-07,6.57409e-15
4.80808e-08,5.12069e-07,6.26389e-15
4.80808e-08,5.10264e-07,5.97094e-15
4.80808e-08,5.08472e-07,5.69979e-15
4.80808e-08,5.06693e-07,5.45349e-15
4.80808e-08,5.04926e-07,5.23363e-15
4.80808e-08,5.03171e-07,5.0405e-15
4.80808e-08,5.01429e-07,4.87334e-15
4.80808e-08,4.99698e-07,4.73068e-15
4.80808e-08,4.97979e-07,4.61067e-15
4.80808e-08,4.96272e-07,4.51136e-15
4.80808e-08,4.94577e-07,4.43093e-15
4.80808e-08,4.92894e-07,4.36786e-15
4.80808e-08,4.91221e-07,4.32093e-15
4.80808e-08,4.8956e-07,4.28922e-15
4.80808e-08,4.87911e-07,4.27201e-15
4.80808e-08,4.86272e-07,4.26864e-15
4.80808e-08,4.84644e-07,4.27843e-15
4.80808e-08,4.83028e-07,4.30054e-15
4.80808e-08,4.81421e-07,4.334e-15
4.80808e-08,4.79826e-07,4.37764e-15
4.80808e-08,4.78241e-07,4.43017e-15
4.80808e-08,4.76667e-07,4.4903e-15
4.80808e-08,4.75103e-07,4.55678e-15
4.80808e-08,4.73549e-07,4.62858e-15
4.80808e-08,4.72005e-07,4.70488e-15
4.80808e-08,4.70471e-07,4.78516e-15
4.80808e-08,4.68947e-07,4.86918e-15
4.80808e-08,4.67433e-07,4.95688e-15
4.80808e-08,4.65929e-07,5.04839e-15
4.80808e-08,4.64435e-07,5.14381e-15
4.80808e-08,4.6295e-07,5.24319e-15
4.80808e-08,4.61474e-07,5.34645e-15
4.80808e-08,4.60008e-07,5.45327e-15
4.80808e-08,4.58551e-07,5.56316e-15
4.80808e-08,4.57103e-07,5.67546e-15
4.80808e-08,4.55665e-07,5.7894e-15
4.80808e-08,4.54235e-07,5.9042e-15
4.80808e-08,4.52815e-07,6.0192e-15
4.80808e-08,4.51403e-07,6.13387e-15
4.80808e-08,4.5e-07,6.24789e-15
4.88889e-08,6.5e-07,2.54295e-15
4.88889e-08,6.47095e-07,2.62699e-15
4.88889e-08,6.44216e-07,2.71314e-15
4.88889e-08,6.41362e-07,2.80128e-15
4.88889e-08,6.38534e-07,2.89161e-15
4.88889e-08,6.3573e-07,2.98464e-15
4.88889e-08,6.32951e-07,3.08116e-15
4.88889e-08,6.30196e-07,3.1821e-15
4.88889e-08,6.27465e-07,3.28843e-15
4.88889e-08,6.24757e-07,3.401e-15
4.88889e-08,6.22073e-07,3.52043e-15
4.88889e-08,6.19412e-07,3.64702e-15
4.88889e-08,6.16773e-07,3.78074e-15
4.88889e-08,6.14157e-07,3.92129e-15
4.88889e-08,6.11563e-07,4.06823e-15
4.88889e-08,6.08991e-07,4.22113e-15
4.88889e-08,6.0644e-07,4.37975e-15
4.88889e-08,6.0391e-07,4.54416e-15
4.88889e-08,6.01402e-07,4.7149e-15
4.88889e-08,5.98914e-07,4.89298e-15
4.88889e-08,5.96447e-07,5.07977e-15
4.88889e-08,5.94e-07,5.27693e-15
4.88889e-08,5.91573e-07,5.48614e-15
4.88889e-08,5.89166e-07,5.70886e-15
4.88889e-08,5.86778e-07,5.94611e-15
4.88889e-08,5.8441e-07,6.19826e-15
4.88889e-08,5.8206e-07,6.46489e-15
4.88889e-08,5.7973e-07,6.74485e-15
4.88889e-08,5.77418e-07,7.03626e-15
4.88889e-08,5.75124e-07,7.33679e-15
4.88889e-08,5.72849e-07,7.64387e-15
4.88889e-08,5.70591e-07,7.95498e-15
4.88889e-08,5.68351e-07,8.26792e-15
4.88889e-08,5.66129e-07,8.58095e-15
4.88889e-08,5.63924e-07,8.89289e-15
4.88889e-08,5.61736e-07,9.20302e-15
4.88889e-08,5.59565e-07,9.51084e-15
4.88889e-08,5.57411e-07,9.8158e-15
4.88889e-08,5.55273e-07,1.01168e-14
4.88889e-08,5.53152e-07,1.0412e-14
4.88889e-08,5.51047e-07,1.06981e-14
4.88889e-08,5.48957e-07,1.09705e-14
4.88889e-08,5.46884e-07,1.12229e-14
4.88889e-08,5.44826e-07,1.14476e-14
4.88889e-08,5.42784e-07,1.16362e-14
4.88889e-08,5.40756e-07,1.17793e-14
4.88889e-08,5.38744e-07,1.18683e-14
4.88889e-08,5.36747e-07,1.18951e-14
4.88889e-08,5.34765e-07,1.18538e-14
4.88889e-08,5.32797e-07,1.17406e-14
4.88889e-08,5.30843e-07,1.15549e-14
4.88889e-08,5.28904e-07,1.12992e-14
4.88889e-08,5.26979e-07,1.09791e-14
4.88889e-08,5.25068e-07,1.06032e-14
4.88889e-08,5.23171e-07,1.01824e-14
4.88889e-08,5.21287e-07,9.72927e-15
4.88889e-08,5.19417e-07,9.25711e-15
4.88889e-08,5.1756e-07,8.77918e-15
4.88889e-08,5.15717e-07,8.30787e-15
4.88889e-08,5.13886e-07,7.85394e-15
4.88889e-08,5.12069e-07,7.42613e-15
4.88889e-08,5.10264e-07,7.03081e-15
4.88889e-08,5.08472e-07,6.67198e-15
4.88889e-08,5.06693e-07,6.35143e-15
4.88889e-08,5.04926e-07,6.06906e-15
4.88889e-08,5.03171e-07,5.82335e-15
4.88889e-08,5.01429e-07,5.61181e-15
4.88889e-08,4.99698e-07,5.43151e-15
4.88889e-08,4.97979e-07,5.27943e-15
4.88889e-08,4.96272e-07,5.1528e-15
4.88889e-08,4.94577e-07,5.0493e-15
4.88889e-08,4.92894e-07,4.96705e-15
4.88889e-08,4.91221e-07,4.90464e-15
4.88889e-08,4.8956e-07,4.86098e-15
4.88889e-08,4.87911e-07,4.83514e-15
