r_p,wavelength,abs_sigma
6.85714e-008,3.4898e-007,1.40409e-014
6.85714e-008,3.55102e-007,1.43421e-014
6.85714e-008,3.61224e-007,1.5082e-014
6.85714e-008,3.67347e-007,1.54304e-014
6.85714e-008,3.73469e-007,1.59318e-014
6.85714e-008,3.79592e-007,1.61877e-014
6.85714e-008,3.85714e-007,1.64114e-014
6.85714e-008,3.91837e-007,1.70103e-014
6.85714e-008,3.97959e-007,1.72918e-014
6.85714e-008,4.04082e-007,1.77614e-014
6.85714e-008,4.10204e-007,1.81011e-014
6.85714e-008,4.16327e-007,1.85109e-014
6.85714e-008,4.22449e-007,1.88219e-014
6.85714e-008,4.28571e-007,1.92848e-014
6.85714e-008,4.34694e-007,1.93324e-014
6.85714e-008,4.40816e-007,1.9887e-014
6.85714e-008,4.46939e-007,2.0321e-014
6.85714e-008,4.53061e-007,2.07066e-014
6.85714e-008,4.59184e-007,2.08989e-014
6.85714e-008,4.65306e-007,2.11669e-014
6.85714e-008,4.71429e-007,2.17125e-014
6.85714e-008,4.77551e-007,2.21072e-014
6.85714e-008,4.83673e-007,2.24863e-014
6.85714e-008,4.89796e-007,2.28398e-014
6.85714e-008,4.95918e-007,2.33685e-014
6.85714e-008,5.02041e-007,2.36985e-014
6.85714e-008,5.08163e-007,2.41427e-014
6.85714e-008,5.14286e-007,2.45043e-014
6.85714e-008,5.20408e-007,2.51608e-014
6.85714e-008,5.26531e-007,2.57111e-014
6.85714e-008,5.32653e-007,2.61911e-014
6.85714e-008,5.38776e-007,2.65018e-014
6.85714e-008,5.44898e-007,2.71582e-014
6.85714e-008,5.5102e-007,2.75299e-014
6.85714e-008,5.57143e-007,2.83017e-014
6.85714e-008,5.63265e-007,2.88046e-014
6.85714e-008,5.69388e-007,2.93807e-014
6.85714e-008,5.7551e-007,3.0122e-014
6.85714e-008,5.81633e-007,3.07972e-014
6.85714e-008,5.87755e-007,3.11857e-014
6.85714e-008,5.93878e-007,3.19295e-014
6.85714e-008,6e-007,3.25293e-014
6.93878e-008,3e-007,1.0284e-014
6.93878e-008,3.06122e-007,1.08321e-014
6.93878e-008,3.12245e-007,1.14207e-014
6.93878e-008,3.18367e-007,1.16586e-014
6.93878e-008,3.2449e-007,1.23166e-014
6.93878e-008,3.30612e-007,1.28292e-014
6.93878e-008,3.36735e-007,1.31176e-014
6.93878e-008,3.42857e-007,1.39611e-014
6.93878e-008,3.4898e-007,1.405e-014
6.93878e-008,3.55102e-007,1.43403e-014
6.93878e-008,3.61224e-007,1.50636e-014
6.93878e-008,3.67347e-007,1.53964e-014
6.93878e-008,3.73469e-007,1.58832e-014
6.93878e-008,3.79592e-007,1.61326e-014
6.93878e-008,3.85714e-007,1.63442e-014
6.93878e-008,3.91837e-007,1.693e-014
6.93878e-008,3.97959e-007,1.71908e-014
6.93878e-008,4.04082e-007,1.76412e-014
6.93878e-008,4.10204e-007,1.79855e-014
6.93878e-008,4.16327e-007,1.83741e-014
6.93878e-008,4.22449e-007,1.87045e-014
6.93878e-008,4.28571e-007,1.91544e-014
6.93878e-008,4.34694e-007,1.91803e-014
6.93878e-008,4.40816e-007,1.97341e-014
6.93878e-008,4.46939e-007,2.01709e-014
6.93878e-008,4.53061e-007,2.0551e-014
6.93878e-008,4.59184e-007,2.07532e-014
6.93878e-008,4.65306e-007,2.10187e-014
6.93878e-008,4.71429e-007,2.15685e-014
6.93878e-008,4.77551e-007,2.19609e-014
6.93878e-008,4.83673e-007,2.23673e-014
6.93878e-008,4.89796e-007,2.27135e-014
6.93878e-008,4.95918e-007,2.32506e-014
6.93878e-008,5.02041e-007,2.36102e-014
6.93878e-008,5.08163e-007,2.40564e-014
6.93878e-008,5.14286e-007,2.44206e-014
6.93878e-008,5.20408e-007,2.51104e-014
6.93878e-008,5.26531e-007,2.56467e-014
6.93878e-008,5.32653e-007,2.61629e-014
6.93878e-008,5.38776e-007,2.64726e-014
6.93878e-008,5.44898e-007,2.71187e-014
6.93878e-008,5.5102e-007,2.75268e-014
6.93878e-008,5.57143e-007,2.83189e-014
6.93878e-008,5.63265e-007,2.88127e-014
6.93878e-008,5.69388e-007,2.9395e-014
6.93878e-008,5.7551e-007,3.01624e-014
6.93878e-008,5.81633e-007,3.0846e-014
6.93878e-008,5.87755e-007,3.1239e-014
6.93878e-008,5.93878e-007,3.19836e-014
6.93878e-008,6e-007,3.25894e-014
7.02041e-008,3e-007,1.03624e-014
7.02041e-008,3.06122e-007,1.09098e-014
7.02041e-008,3.12245e-007,1.14805e-014
7.02041e-008,3.18367e-007,1.17172e-014
7.02041e-008,3.2449e-007,1.23593e-014
7.02041e-008,3.30612e-007,1.28575e-014
7.02041e-008,3.36735e-007,1.314e-014
7.02041e-008,3.42857e-007,1.39595e-014
7.02041e-008,3.4898e-007,1.40511e-014
7.02041e-008,3.55102e-007,1.4331e-014
7.02041e-008,3.61224e-007,1.50206e-014
7.02041e-008,3.67347e-007,1.53527e-014
7.02041e-008,3.73469e-007,1.58139e-014
7.02041e-008,3.79592e-007,1.60583e-014
7.02041e-008,3.85714e-007,1.62754e-014
7.02041e-008,3.91837e-007,1.68478e-014
7.02041e-008,3.97959e-007,1.70992e-014
7.02041e-008,4.04082e-007,1.75285e-014
7.02041e-008,4.10204e-007,1.78799e-014
7.02041e-008,4.16327e-007,1.82561e-014
7.02041e-008,4.22449e-007,1.85793e-014
7.02041e-008,4.28571e-007,1.90401e-014
7.02041e-008,4.34694e-007,1.90577e-014
7.02041e-008,4.40816e-007,1.9611e-014
7.02041e-008,4.46939e-007,2.0053e-014
7.02041e-008,4.53061e-007,2.04212e-014
7.02041e-008,4.59184e-007,2.06134e-014
7.02041e-008,4.65306e-007,2.08805e-014
7.02041e-008,4.71429e-007,2.14404e-014
7.02041e-008,4.77551e-007,2.18517e-014
7.02041e-008,4.83673e-007,2.22491e-014
7.02041e-008,4.89796e-007,2.26023e-014
7.02041e-008,4.95918e-007,2.31549e-014
7.02041e-008,5.02041e-007,2.35227e-014
7.02041e-008,5.08163e-007,2.39751e-014
7.02041e-008,5.14286e-007,2.43438e-014
7.02041e-008,5.20408e-007,2.50712e-014
7.02041e-008,5.26531e-007,2.55985e-014
7.02041e-008,5.32653e-007,2.61385e-014
7.02041e-008,5.38776e-007,2.64767e-014
7.02041e-008,5.44898e-007,2.71083e-014
7.02041e-008,5.5102e-007,2.75474e-014
7.02041e-008,5.57143e-007,2.83438e-014
7.02041e-008,5.63265e-007,2.88231e-014
7.02041e-008,5.69388e-007,2.94471e-014
7.02041e-008,5.7551e-007,3.01944e-014
7.02041e-008,5.81633e-007,3.08779e-014
7.02041e-008,5.87755e-007,3.1273e-014
7.02041e-008,5.93878e-007,3.20529e-014
7.02041e-008,6e-007,3.26582e-014
7.10204e-008,3e-007,1.04316e-014
7.10204e-008,3.06122e-007,1.09764e-014
7.10204e-008,3.12245e-007,1.15321e-014
7.10204e-008,3.18367e-007,1.17597e-014
7.10204e-008,3.2449e-007,1.23935e-014
7.10204e-008,3.30612e-007,1.2869e-014
7.10204e-008,3.36735e-007,1.31421e-014
7.10204e-008,3.42857e-007,1.39398e-014
7.10204e-008,3.4898e-007,1.40319e-014
7.10204e-008,3.55102e-007,1.43035e-014
7.10204e-008,3.61224e-007,1.49661e-014
7.10204e-008,3.67347e-007,1.52885e-014
7.10204e-008,3.73469e-007,1.57446e-014
7.10204e-008,3.79592e-007,1.5973e-014
7.10204e-008,3.85714e-007,1.61867e-014
7.10204e-008,3.91837e-007,1.67495e-014
7.10204e-008,3.97959e-007,1.69967e-014
7.10204e-008,4.04082e-007,1.74253e-014
7.10204e-008,4.10204e-007,1.77618e-014
7.10204e-008,4.16327e-007,1.81485e-014
7.10204e-008,4.22449e-007,1.84481e-014
7.10204e-008,4.28571e-007,1.89118e-014
7.10204e-008,4.34694e-007,1.89417e-014
7.10204e-008,4.40816e-007,1.94928e-014
7.10204e-008,4.46939e-007,1.99383e-014
7.10204e-008,4.53061e-007,2.03214e-014
7.10204e-008,4.59184e-007,2.05033e-014
7.10204e-008,4.65306e-007,2.07777e-014
7.10204e-008,4.71429e-007,2.13494e-014
7.10204e-008,4.77551e-007,2.17739e-014
7.10204e-008,4.83673e-007,2.21527e-014
7.10204e-008,4.89796e-007,2.25357e-014
7.10204e-008,4.95918e-007,2.31054e-014
7.10204e-008,5.02041e-007,2.34596e-014
7.10204e-008,5.08163e-007,2.39249e-014
7.10204e-008,5.14286e-007,2.43029e-014
7.10204e-008,5.20408e-007,2.50338e-014
7.10204e-008,5.26531e-007,2.56008e-014
7.10204e-008,5.32653e-007,2.61218e-014
7.10204e-008,5.38776e-007,2.64862e-014
7.10204e-008,5.44898e-007,2.71419e-014
7.10204e-008,5.5102e-007,2.75701e-014
7.10204e-008,5.57143e-007,2.83647e-014
7.10204e-008,5.63265e-007,2.88822e-014
7.10204e-008,5.69388e-007,2.95124e-014
7.10204e-008,5.7551e-007,3.02343e-014
7.10204e-008,5.81633e-007,3.09214e-014
7.10204e-008,5.87755e-007,3.13462e-014
7.10204e-008,5.93878e-007,3.21043e-014
7.10204e-008,6e-007,3.27046e-014
7.18367e-008,3e-007,1.04928e-014
7.18367e-008,3.06122e-007,1.10245e-014
7.18367e-008,3.12245e-007,1.15699e-014
7.18367e-008,3.18367e-007,1.17955e-014
7.18367e-008,3.2449e-007,1.24047e-014
7.18367e-008,3.30612e-007,1.28718e-014
7.18367e-008,3.36735e-007,1.31359e-014
7.18367e-008,3.42857e-007,1.39137e-014
7.18367e-008,3.4898e-007,1.39958e-014
7.18367e-008,3.55102e-007,1.42605e-014
7.18367e-008,3.61224e-007,1.49162e-014
7.18367e-008,3.67347e-007,1.52151e-014
7.18367e-008,3.73469e-007,1.56758e-014
7.18367e-008,3.79592e-007,1.58966e-014
7.18367e-008,3.85714e-007,1.60921e-014
7.18367e-008,3.91837e-007,1.66477e-014
7.18367e-008,3.97959e-007,1.68815e-014
7.18367e-008,4.04082e-007,1.73178e-014
7.18367e-008,4.10204e-007,1.76361e-014
7.18367e-008,4.16327e-007,1.80312e-014
7.18367e-008,4.22449e-007,1.8342e-014
7.18367e-008,4.28571e-007,1.87917e-014
7.18367e-008,4.34694e-007,1.8814e-014
7.18367e-008,4.40816e-007,1.93664e-014
7.18367e-008,4.46939e-007,1.98162e-014
7.18367e-008,4.53061e-007,2.02203e-014
7.18367e-008,4.59184e-007,2.04191e-014
7.18367e-008,4.65306e-007,2.06996e-014
7.18367e-008,4.71429e-007,2.12804e-014
7.18367e-008,4.77551e-007,2.16898e-014
7.18367e-008,4.83673e-007,2.20953e-014
7.18367e-008,4.89796e-007,2.24894e-014
7.18367e-008,4.95918e-007,2.30697e-014
7.18367e-008,5.02041e-007,2.34374e-014
7.18367e-008,5.08163e-007,2.39131e-014
7.18367e-008,5.14286e-007,2.42993e-014
7.18367e-008,5.20408e-007,2.50216e-014
7.18367e-008,5.26531e-007,2.56122e-014
7.18367e-008,5.32653e-007,2.6138e-014
7.18367e-008,5.38776e-007,2.64956e-014
7.18367e-008,5.44898e-007,2.71631e-014
7.18367e-008,5.5102e-007,2.75995e-014
7.18367e-008,5.57143e-007,2.84154e-014
7.18367e-008,5.63265e-007,2.89526e-014
7.18367e-008,5.69388e-007,2.9569e-014
7.18367e-008,5.7551e-007,3.03122e-014
7.18367e-008,5.81633e-007,3.1004e-014
7.18367e-008,5.87755e-007,3.14259e-014
7.18367e-008,5.93878e-007,3.21634e-014
7.18367e-008,6e-007,3.2762e-014
7.26531e-008,3e-007,1.0535e-014
7.26531e-008,3.06122e-007,1.10504e-014
7.26531e-008,3.12245e-007,1.1584e-014
7.26531e-008,3.18367e-007,1.18048e-014
7.26531e-008,3.2449e-007,1.23987e-014
7.26531e-008,3.30612e-007,1.28592e-014
7.26531e-008,3.36735e-007,1.31209e-014
7.26531e-008,3.42857e-007,1.38777e-014
7.26531e-008,3.4898e-007,1.39535e-014
7.26531e-008,3.55102e-007,1.42112e-014
7.26531e-008,3.61224e-007,1.48557e-014
7.26531e-008,3.67347e-007,1.51439e-014
7.26531e-008,3.73469e-007,1.5585e-014
7.26531e-008,3.79592e-007,1.58119e-014
7.26531e-008,3.85714e-007,1.60069e-014
7.26531e-008,3.91837e-007,1.65542e-014
7.26531e-008,3.97959e-007,1.67732e-014
7.26531e-008,4.04082e-007,1.71996e-014
7.26531e-008,4.10204e-007,1.75253e-014
7.26531e-008,4.16327e-007,1.79066e-014
7.26531e-008,4.22449e-007,1.82349e-014
7.26531e-008,4.28571e-007,1.86968e-014
7.26531e-008,4.34694e-007,1.8701e-014
7.26531e-008,4.40816e-007,1.92582e-014
7.26531e-008,4.46939e-007,1.97161e-014
7.26531e-008,4.53061e-007,2.0113e-014
7.26531e-008,4.59184e-007,2.03333e-014
7.26531e-008,4.65306e-007,2.06158e-014
7.26531e-008,4.71429e-007,2.12047e-014
7.26531e-008,4.77551e-007,2.16149e-014
7.26531e-008,4.83673e-007,2.20585e-014
7.26531e-008,4.89796e-007,2.24312e-014
7.26531e-008,4.95918e-007,2.30219e-014
7.26531e-008,5.02041e-007,2.34271e-014
7.26531e-008,5.08163e-007,2.39068e-014
7.26531e-008,5.14286e-007,2.42965e-014
7.26531e-008,5.20408e-007,2.50441e-014
7.26531e-008,5.26531e-007,2.56078e-014
7.26531e-008,5.32653e-007,2.61828e-014
7.26531e-008,5.38776e-007,2.65213e-014
7.26531e-008,5.44898e-007,2.71904e-014
7.26531e-008,5.5102e-007,2.76503e-014
7.26531e-008,5.57143e-007,2.84927e-014
7.26531e-008,5.63265e-007,2.89948e-014
7.26531e-008,5.69388e-007,2.96154e-014
7.26531e-008,5.7551e-007,3.03821e-014
7.26531e-008,5.81633e-007,3.10686e-014
7.26531e-008,5.87755e-007,3.14717e-014
7.26531e-008,5.93878e-007,3.22425e-014
7.26531e-008,6e-007,3.28394e-014
7.34694e-008,3e-007,1.05491e-014
7.34694e-008,3.06122e-007,1.10557e-014
7.34694e-008,3.12245e-007,1.15759e-014
7.34694e-008,3.18367e-007,1.1799e-014
7.34694e-008,3.2449e-007,1.23818e-014
7.34694e-008,3.30612e-007,1.28221e-014
7.34694e-008,3.36735e-007,1.30827e-014
7.34694e-008,3.42857e-007,1.38189e-014
7.34694e-008,3.4898e-007,1.39024e-014
7.34694e-008,3.55102e-007,1.41531e-014
7.34694e-008,3.61224e-007,1.47682e-014
7.34694e-008,3.67347e-007,1.50652e-014
7.34694e-008,3.73469e-007,1.54855e-014
7.34694e-008,3.79592e-007,1.57048e-014
7.34694e-008,3.85714e-007,1.59136e-014
7.34694e-008,3.91837e-007,1.64533e-014
7.34694e-008,3.97959e-007,1.66746e-014
7.34694e-008,4.04082e-007,1.70812e-014
7.34694e-008,4.10204e-007,1.74245e-014
7.34694e-008,4.16327e-007,1.77933e-014
7.34694e-008,4.22449e-007,1.81118e-014
7.34694e-008,4.28571e-007,1.85922e-014
7.34694e-008,4.34694e-007,1.86104e-014
7.34694e-008,4.40816e-007,1.91703e-014
7.34694e-008,4.46939e-007,1.96354e-014
7.34694e-008,4.53061e-007,2.00256e-014
7.34694e-008,4.59184e-007,2.02388e-014
7.34694e-008,4.65306e-007,2.05248e-014
7.34694e-008,4.71429e-007,2.11255e-014
7.34694e-008,4.77551e-007,2.15715e-014
7.34694e-008,4.83673e-007,2.20108e-014
7.34694e-008,4.89796e-007,2.23813e-014
7.34694e-008,4.95918e-007,2.29878e-014
7.34694e-008,5.02041e-007,2.33996e-014
7.34694e-008,5.08163e-007,2.38855e-014
7.34694e-008,5.14286e-007,2.42799e-014
7.34694e-008,5.20408e-007,2.50706e-014
7.34694e-008,5.26531e-007,2.56264e-014
7.34694e-008,5.32653e-007,2.6218e-014
7.34694e-008,5.38776e-007,2.65678e-014
7.34694e-008,5.44898e-007,2.72433e-014
7.34694e-008,5.5102e-007,2.77146e-014
7.34694e-008,5.57143e-007,2.85468e-014
7.34694e-008,5.63265e-007,2.90512e-014
7.34694e-008,5.69388e-007,2.96632e-014
7.34694e-008,5.7551e-007,3.04144e-014
7.34694e-008,5.81633e-007,3.10931e-014
7.34694e-008,5.87755e-007,3.15418e-014
7.34694e-008,5.93878e-007,3.22966e-014
7.34694e-008,6e-007,3.28848e-014
7.42857e-008,3e-007,1.05406e-014
7.42857e-008,3.06122e-007,1.10436e-014
7.42857e-008,3.12245e-007,1.15542e-014
7.42857e-008,3.18367e-007,1.17787e-014
7.42857e-008,3.2449e-007,1.23408e-014
7.42857e-008,3.30612e-007,1.27684e-014
7.42857e-008,3.36735e-007,1.30202e-014
7.42857e-008,3.42857e-007,1.37409e-014
7.42857e-008,3.4898e-007,1.38301e-014
7.42857e-008,3.55102e-007,1.40757e-014
7.42857e-008,3.61224e-007,1.46692e-014
7.42857e-008,3.67347e-007,1.49642e-014
7.42857e-008,3.73469e-007,1.53911e-014
7.42857e-008,3.79592e-007,1.55973e-014
7.42857e-008,3.85714e-007,1.57978e-014
7.42857e-008,3.91837e-007,1.63344e-014
7.42857e-008,3.97959e-007,1.65641e-014
7.42857e-008,4.04082e-007,1.69705e-014
7.42857e-008,4.10204e-007,1.73081e-014
7.42857e-008,4.16327e-007,1.76918e-014
7.42857e-008,4.22449e-007,1.80056e-014
7.42857e-008,4.28571e-007,1.84731e-014
7.42857e-008,4.34694e-007,1.85078e-014
7.42857e-008,4.40816e-007,1.90688e-014
7.42857e-008,4.46939e-007,1.95378e-014
7.42857e-008,4.53061e-007,1.99546e-014
7.42857e-008,4.59184e-007,2.01544e-014
7.42857e-008,4.65306e-007,2.04494e-014
7.42857e-008,4.71429e-007,2.1064e-014
7.42857e-008,4.77551e-007,2.15228e-014
7.42857e-008,4.83673e-007,2.19479e-014
7.42857e-008,4.89796e-007,2.23567e-014
7.42857e-008,4.95918e-007,2.29761e-014
7.42857e-008,5.02041e-007,2.33691e-014
7.42857e-008,5.08163e-007,2.38673e-014
7.42857e-008,5.14286e-007,2.42713e-014
7.42857e-008,5.20408e-007,2.50686e-014
7.42857e-008,5.26531e-007,2.56539e-014
7.42857e-008,5.32653e-007,2.62222e-014
7.42857e-008,5.38776e-007,2.66097e-014
7.42857e-008,5.44898e-007,2.72629e-014
7.42857e-008,5.5102e-007,2.77612e-014
7.42857e-008,5.57143e-007,2.85651e-014
7.42857e-008,5.63265e-007,2.911e-014
7.42857e-008,5.69388e-007,2.97128e-014
7.42857e-008,5.7551e-007,3.04479e-014
7.42857e-008,5.81633e-007,3.1125e-014
7.42857e-008,5.87755e-007,3.15735e-014
7.42857e-008,5.93878e-007,3.23035e-014
7.42857e-008,6e-007,3.28813e-014
7.5102e-008,3e-007,1.05198e-014
7.5102e-008,3.06122e-007,1.10147e-014
7.5102e-008,3.12245e-007,1.15176e-014
7.5102e-008,3.18367e-007,1.17304e-014
7.5102e-008,3.2449e-007,1.22793e-014
7.5102e-008,3.30612e-007,1.27058e-014
7.5102e-008,3.36735e-007,1.29481e-014
7.5102e-008,3.42857e-007,1.36577e-014
7.5102e-008,3.4898e-007,1.37366e-014
7.5102e-008,3.55102e-007,1.3979e-014
7.5102e-008,3.61224e-007,1.45754e-014
7.5102e-008,3.67347e-007,1.48472e-014
7.5102e-008,3.73469e-007,1.52783e-014
7.5102e-008,3.79592e-007,1.54934e-014
7.5102e-008,3.85714e-007,1.56778e-014
7.5102e-008,3.91837e-007,1.62133e-014
7.5102e-008,3.97959e-007,1.64334e-014
7.5102e-008,4.04082e-007,1.68563e-014
7.5102e-008,4.10204e-007,1.71746e-014
7.5102e-008,4.16327e-007,1.75791e-014
7.5102e-008,4.22449e-007,1.78995e-014
7.5102e-008,4.28571e-007,1.83695e-014
7.5102e-008,4.34694e-007,1.83856e-014
7.5102e-008,4.40816e-007,1.89518e-014
7.5102e-008,4.46939e-007,1.94267e-014
7.5102e-008,4.53061e-007,1.98641e-014
7.5102e-008,4.59184e-007,2.00824e-014
7.5102e-008,4.65306e-007,2.03864e-014
7.5102e-008,4.71429e-007,2.10113e-014
7.5102e-008,4.77551e-007,2.14455e-014
7.5102e-008,4.83673e-007,2.18894e-014
7.5102e-008,4.89796e-007,2.23195e-014
7.5102e-008,4.95918e-007,2.29434e-014
7.5102e-008,5.02041e-007,2.33512e-014
7.5102e-008,5.08163e-007,2.3859e-014
7.5102e-008,5.14286e-007,2.42714e-014
7.5102e-008,5.20408e-007,2.50436e-014
7.5102e-008,5.26531e-007,2.56376e-014
7.5102e-008,5.32653e-007,2.62123e-014
7.5102e-008,5.38776e-007,2.66156e-014
7.5102e-008,5.44898e-007,2.72569e-014
7.5102e-008,5.5102e-007,2.7767e-014
7.5102e-008,5.57143e-007,2.85796e-014
7.5102e-008,5.63265e-007,2.91111e-014
7.5102e-008,5.69388e-007,2.97425e-014
7.5102e-008,5.7551e-007,3.04754e-014
7.5102e-008,5.81633e-007,3.11473e-014
7.5102e-008,5.87755e-007,3.156e-014
7.5102e-008,5.93878e-007,3.22945e-014
7.5102e-008,6e-007,3.28672e-014
7.59184e-008,3e-007,1.04866e-014
7.59184e-008,3.06122e-007,1.09678e-014
7.59184e-008,3.12245e-007,1.14602e-014
7.59184e-008,3.18367e-007,1.16752e-014
7.59184e-008,3.2449e-007,1.22111e-014
7.59184e-008,3.30612e-007,1.26264e-014
7.59184e-008,3.36735e-007,1.28683e-014
7.59184e-008,3.42857e-007,1.35681e-014
7.59184e-008,3.4898e-007,1.36352e-014
7.59184e-008,3.55102e-007,1.38742e-014
7.59184e-008,3.61224e-007,1.44712e-014
7.59184e-008,3.67347e-007,1.473e-014
7.59184e-008,3.73469e-007,1.51467e-014
7.59184e-008,3.79592e-007,1.53667e-014
7.59184e-008,3.85714e-007,1.55623e-014
7.59184e-008,3.91837e-007,1.60957e-014
7.59184e-008,3.97959e-007,1.62994e-014
7.59184e-008,4.04082e-007,1.67228e-014
7.59184e-008,4.10204e-007,1.70448e-014
7.59184e-008,4.16327e-007,1.74419e-014
7.59184e-008,4.22449e-007,1.77631e-014
7.59184e-008,4.28571e-007,1.82609e-014
7.59184e-008,4.34694e-007,1.827e-014
7.59184e-008,4.40816e-007,1.88432e-014
7.59184e-008,4.46939e-007,1.93266e-014
7.59184e-008,4.53061e-007,1.97476e-014
7.59184e-008,4.59184e-007,1.99931e-014
7.59184e-008,4.65306e-007,2.03002e-014
7.59184e-008,4.71429e-007,2.09315e-014
7.59184e-008,4.77551e-007,2.13691e-014
7.59184e-008,4.83673e-007,2.18368e-014
7.59184e-008,4.89796e-007,2.22407e-014
7.59184e-008,4.95918e-007,2.28703e-014
7.59184e-008,5.02041e-007,2.33172e-014
7.59184e-008,5.08163e-007,2.38262e-014
7.59184e-008,5.14286e-007,2.4241e-014
7.59184e-008,5.20408e-007,2.50164e-014
7.59184e-008,5.26531e-007,2.5598e-014
7.59184e-008,5.32653e-007,2.62014e-014
7.59184e-008,5.38776e-007,2.658e-014
7.59184e-008,5.44898e-007,2.72535e-014
7.59184e-008,5.5102e-007,2.77371e-014
7.59184e-008,5.57143e-007,2.85838e-014
7.59184e-008,5.63265e-007,2.90824e-014
7.59184e-008,5.69388e-007,2.97237e-014
7.59184e-008,5.7551e-007,3.04404e-014
7.59184e-008,5.81633e-007,3.10995e-014
7.59184e-008,5.87755e-007,3.15458e-014
7.59184e-008,5.93878e-007,3.22695e-014
7.59184e-008,6e-007,3.28365e-014
7.67347e-008,3e-007,1.04345e-014
7.67347e-008,3.06122e-007,1.09039e-014
7.67347e-008,3.12245e-007,1.13877e-014
7.67347e-008,3.18367e-007,1.16049e-014
7.67347e-008,3.2449e-007,1.21279e-014
7.67347e-008,3.30612e-007,1.25289e-014
7.67347e-008,3.36735e-007,1.27685e-014
7.67347e-008,3.42857e-007,1.34607e-014
7.67347e-008,3.4898e-007,1.35303e-014
7.67347e-008,3.55102e-007,1.37643e-014
7.67347e-008,3.61224e-007,1.43403e-014
7.67347e-008,3.67347e-007,1.46083e-014
7.67347e-008,3.73469e-007,1.50199e-014
7.67347e-008,3.79592e-007,1.52204e-014
7.67347e-008,3.85714e-007,1.54279e-014
7.67347e-008,3.91837e-007,1.59607e-014
7.67347e-008,3.97959e-007,1.61668e-014
7.67347e-008,4.04082e-007,1.65706e-014
7.67347e-008,4.10204e-007,1.69151e-014
7.67347e-008,4.16327e-007,1.72921e-014
7.67347e-008,4.22449e-007,1.76248e-014
7.67347e-008,4.28571e-007,1.81153e-014
7.67347e-008,4.34694e-007,1.81488e-014
7.67347e-008,4.40816e-007,1.87254e-014
7.67347e-008,4.46939e-007,1.92137e-014
7.67347e-008,4.53061e-007,1.96292e-014
7.67347e-008,4.59184e-007,1.98648e-014
7.67347e-008,4.65306e-007,2.01727e-014
7.67347e-008,4.71429e-007,2.08118e-014
7.67347e-008,4.77551e-007,2.12866e-014
7.67347e-008,4.83673e-007,2.17577e-014
7.67347e-008,4.89796e-007,2.21458e-014
7.67347e-008,4.95918e-007,2.27863e-014
7.67347e-008,5.02041e-007,2.32321e-014
7.67347e-008,5.08163e-007,2.37425e-014
7.67347e-008,5.14286e-007,2.41593e-014
7.67347e-008,5.20408e-007,2.49741e-014
7.67347e-008,5.26531e-007,2.55577e-014
7.67347e-008,5.32653e-007,2.61625e-014
7.67347e-008,5.38776e-007,2.65181e-014
7.67347e-008,5.44898e-007,2.71961e-014
7.67347e-008,5.5102e-007,2.76846e-014
7.67347e-008,5.57143e-007,2.85273e-014
7.67347e-008,5.63265e-007,2.90437e-014
7.67347e-008,5.69388e-007,2.9645e-014
7.67347e-008,5.7551e-007,3.03541e-014
7.67347e-008,5.81633e-007,3.1006e-014
7.67347e-008,5.87755e-007,3.14535e-014
7.67347e-008,5.93878e-007,3.21795e-014
7.67347e-008,6e-007,3.27341e-014
7.7551e-008,3e-007,1.03679e-014
7.7551e-008,3.06122e-007,1.08297e-014
7.7551e-008,3.12245e-007,1.13143e-014
7.7551e-008,3.18367e-007,1.15199e-014
7.7551e-008,3.2449e-007,1.20295e-014
7.7551e-008,3.30612e-007,1.24274e-014
7.7551e-008,3.36735e-007,1.26504e-014
7.7551e-008,3.42857e-007,1.3341e-014
7.7551e-008,3.4898e-007,1.34109e-014
7.7551e-008,3.55102e-007,1.36392e-014
7.7551e-008,3.61224e-007,1.41995e-014
7.7551e-008,3.67347e-007,1.44632e-014
7.7551e-008,3.73469e-007,1.48806e-014
7.7551e-008,3.79592e-007,1.50764e-014
7.7551e-008,3.85714e-007,1.52638e-014
7.7551e-008,3.91837e-007,1.58009e-014
7.7551e-008,3.97959e-007,1.60117e-014
7.7551e-008,4.04082e-007,1.64094e-014
7.7551e-008,4.10204e-007,1.67556e-014
7.7551e-008,4.16327e-007,1.71392e-014
7.7551e-008,4.22449e-007,1.74816e-014
7.7551e-008,4.28571e-007,1.79566e-014
7.7551e-008,4.34694e-007,1.79837e-014
7.7551e-008,4.40816e-007,1.85641e-014
7.7551e-008,4.46939e-007,1.90552e-014
7.7551e-008,4.53061e-007,1.95012e-014
7.7551e-008,4.59184e-007,1.97098e-014
7.7551e-008,4.65306e-007,2.00228e-014
7.7551e-008,4.71429e-007,2.06728e-014
7.7551e-008,4.77551e-007,2.11519e-014
7.7551e-008,4.83673e-007,2.16227e-014
7.7551e-008,4.89796e-007,2.20436e-014
7.7551e-008,4.95918e-007,2.26899e-014
7.7551e-008,5.02041e-007,2.31057e-014
7.7551e-008,5.08163e-007,2.36238e-014
7.7551e-008,5.14286e-007,2.40475e-014
7.7551e-008,5.20408e-007,2.48772e-014
7.7551e-008,5.26531e-007,2.54645e-014
7.7551e-008,5.32653e-007,2.60596e-014
7.7551e-008,5.38776e-007,2.64327e-014
7.7551e-008,5.44898e-007,2.70836e-014
7.7551e-008,5.5102e-007,2.75992e-014
7.7551e-008,5.57143e-007,2.84015e-014
